2022-05-07 13:06:42, laser,001.096, uwb,001.000
2022-05-07 13:06:42, laser,001.114, uwb,001.000
2022-05-07 13:06:42, laser,001.129, uwb,001.000
2022-05-07 13:06:42, laser,001.148, uwb,001.000
2022-05-07 13:06:43, laser,001.190, uwb,001.000
2022-05-07 13:06:43, laser,001.212, uwb,001.040
2022-05-07 13:06:43, laser,001.236, uwb,001.040
2022-05-07 13:06:43, laser,001.262, uwb,001.110
2022-05-07 13:06:43, laser,001.316, uwb,001.130
2022-05-07 13:06:43, laser,001.344, uwb,001.170
2022-05-07 13:06:43, laser,001.373, uwb,001.140
2022-05-07 13:06:43, laser,001.400, uwb,001.170
2022-05-07 13:06:44, laser,001.461, uwb,001.200
2022-05-07 13:06:44, laser,001.496, uwb,001.290
2022-05-07 13:06:44, laser,001.526, uwb,001.350
2022-05-07 13:06:44, laser,001.564, uwb,001.330
2022-05-07 13:06:44, laser,001.642, uwb,001.320
2022-05-07 13:06:44, laser,001.680, uwb,001.330
2022-05-07 13:06:44, laser,001.722, uwb,001.400
2022-05-07 13:06:44, laser,001.769, uwb,001.440
2022-05-07 13:06:45, laser,001.810, uwb,001.510
2022-05-07 13:06:45, laser,001.918, uwb,001.560
2022-05-07 13:06:45, laser,001.963, uwb,001.590
2022-05-07 13:06:45, laser,002.007, uwb,001.690
2022-05-07 13:06:45, laser,002.054, uwb,001.740
2022-05-07 13:06:45, laser,002.149, uwb,001.800
2022-05-07 13:06:45, laser,002.193, uwb,001.900
2022-05-07 13:06:45, laser,002.241, uwb,001.900
2022-05-07 13:06:46, laser,002.289, uwb,001.960
2022-05-07 13:06:46, laser,002.383, uwb,002.060
2022-05-07 13:06:46, laser,002.429, uwb,002.110
2022-05-07 13:06:46, laser,002.479, uwb,002.130
2022-05-07 13:06:46, laser,002.578, uwb,002.210
2022-05-07 13:06:46, laser,002.627, uwb,002.290
2022-05-07 13:06:46, laser,002.678, uwb,002.350
2022-05-07 13:06:46, laser,002.725, uwb,002.460
2022-05-07 13:06:47, laser,002.818, uwb,002.490
2022-05-07 13:06:47, laser,002.863, uwb,002.570
2022-05-07 13:06:47, laser,002.907, uwb,002.660
2022-05-07 13:06:47, laser,002.956, uwb,002.810
2022-05-07 13:06:47, laser,003.048, uwb,002.810
2022-05-07 13:06:47, laser,003.092, uwb,002.900
2022-05-07 13:06:47, laser,003.137, uwb,002.920
2022-05-07 13:06:47, laser,003.180, uwb,002.920
2022-05-07 13:06:48, laser,003.266, uwb,002.980
2022-05-07 13:06:48, laser,003.312, uwb,003.060
2022-05-07 13:06:48, laser,003.357, uwb,003.060
2022-05-07 13:06:48, laser,003.401, uwb,003.110
2022-05-07 13:06:48, laser,003.489, uwb,003.150
2022-05-07 13:06:48, laser,003.532, uwb,003.220
2022-05-07 13:06:48, laser,003.576, uwb,003.340
2022-05-07 13:06:48, laser,003.665, uwb,003.390
2022-05-07 13:06:49, laser,003.708, uwb,003.450
2022-05-07 13:06:49, laser,003.752, uwb,003.480
2022-05-07 13:06:49, laser,003.794, uwb,003.570
2022-05-07 13:06:49, laser,003.877, uwb,003.580
2022-05-07 13:06:49, laser,003.918, uwb,003.650
2022-05-07 13:06:49, laser,003.958, uwb,003.740
2022-05-07 13:06:49, laser,003.998, uwb,003.800
2022-05-07 13:06:49, laser,004.076, uwb,003.850
2022-05-07 13:06:50, laser,004.118, uwb,003.890
2022-05-07 13:06:50, laser,004.160, uwb,003.900
2022-05-07 13:06:50, laser,004.201, uwb,003.960
2022-05-07 13:06:50, laser,004.287, uwb,004.000
2022-05-07 13:06:50, laser,004.331, uwb,004.070
2022-05-07 13:06:50, laser,004.370, uwb,004.130
2022-05-07 13:06:50, laser,004.412, uwb,004.190
2022-05-07 13:06:50, laser,004.499, uwb,004.200
2022-05-07 13:06:51, laser,004.543, uwb,004.260
2022-05-07 13:06:51, laser,004.585, uwb,004.290
2022-05-07 13:06:51, laser,004.625, uwb,004.320
