2022-05-07 14:06:13, laser,001.034, uwb,000.910
2022-05-07 14:06:13, laser,001.052, uwb,000.900
2022-05-07 14:06:13, laser,001.061, uwb,000.940
2022-05-07 14:06:13, laser,001.070, uwb,000.980
2022-05-07 14:06:13, laser,001.081, uwb,000.940
2022-05-07 14:06:13, laser,001.102, uwb,000.970
2022-05-07 14:06:14, laser,001.112, uwb,000.970
2022-05-07 14:06:14, laser,001.119, uwb,000.960
2022-05-07 14:06:14, laser,001.132, uwb,000.940
2022-05-07 14:06:14, laser,001.155, uwb,001.000
2022-05-07 14:06:14, laser,001.170, uwb,001.000
2022-05-07 14:06:14, laser,001.184, uwb,000.970
2022-05-07 14:06:14, laser,001.200, uwb,000.970
2022-05-07 14:06:14, laser,001.233, uwb,001.010
2022-05-07 14:06:15, laser,001.251, uwb,001.010
2022-05-07 14:06:15, laser,001.270, uwb,001.010
2022-05-07 14:06:15, laser,001.286, uwb,001.040
2022-05-07 14:06:15, laser,001.326, uwb,001.100
2022-05-07 14:06:15, laser,001.344, uwb,001.140
2022-05-07 14:06:15, laser,001.361, uwb,001.190
2022-05-07 14:06:15, laser,001.376, uwb,001.240
2022-05-07 14:06:15, laser,001.411, uwb,001.230
2022-05-07 14:06:16, laser,001.423, uwb,001.190
2022-05-07 14:06:16, laser,001.440, uwb,001.160
2022-05-07 14:06:16, laser,001.440, uwb,001.240
2022-05-07 14:06:16, laser,001.440, uwb,001.260
2022-05-07 14:06:16, laser,001.514, uwb,001.290
2022-05-07 14:06:16, laser,001.537, uwb,001.310
2022-05-07 14:06:16, laser,001.557, uwb,001.340
2022-05-07 14:06:16, laser,001.579, uwb,001.350
2022-05-07 14:06:17, laser,001.624, uwb,001.350
2022-05-07 14:06:17, laser,001.646, uwb,001.380
2022-05-07 14:06:17, laser,001.668, uwb,001.410
2022-05-07 14:06:17, laser,001.687, uwb,001.420
2022-05-07 14:06:17, laser,001.724, uwb,001.420
2022-05-07 14:06:17, laser,001.743, uwb,001.490
2022-05-07 14:06:17, laser,001.757, uwb,001.490
2022-05-07 14:06:17, laser,001.777, uwb,001.500
2022-05-07 14:06:18, laser,001.806, uwb,001.560
2022-05-07 14:06:18, laser,001.823, uwb,001.630
2022-05-07 14:06:18, laser,001.838, uwb,001.650
2022-05-07 14:06:18, laser,001.867, uwb,001.760
2022-05-07 14:06:18, laser,001.878, uwb,001.730
2022-05-07 14:06:18, laser,001.891, uwb,001.730
2022-05-07 14:06:18, laser,001.900, uwb,001.710
2022-05-07 14:06:18, laser,001.922, uwb,001.720
2022-05-07 14:06:19, laser,001.932, uwb,001.740
2022-05-07 14:06:19, laser,001.941, uwb,001.720
2022-05-07 14:06:19, laser,001.951, uwb,001.690
2022-05-07 14:06:19, laser,001.977, uwb,001.690
2022-05-07 14:06:19, laser,001.990, uwb,001.680
2022-05-07 14:06:19, laser,002.006, uwb,001.730
2022-05-07 14:06:19, laser,002.020, uwb,001.760
2022-05-07 14:06:19, laser,002.051, uwb,001.750
2022-05-07 14:06:20, laser,002.065, uwb,001.800
2022-05-07 14:06:20, laser,002.081, uwb,001.820
2022-05-07 14:06:20, laser,002.094, uwb,001.870
2022-05-07 14:06:20, laser,002.125, uwb,001.910
2022-05-07 14:06:20, laser,002.140, uwb,001.920
2022-05-07 14:06:20, laser,002.156, uwb,001.950
2022-05-07 14:06:20, laser,002.175, uwb,002.010
2022-05-07 14:06:20, laser,002.208, uwb,002.040
2022-05-07 14:06:21, laser,002.227, uwb,002.070
2022-05-07 14:06:21, laser,002.245, uwb,002.090
2022-05-07 14:06:21, laser,002.275, uwb,002.090
2022-05-07 14:06:21, laser,002.290, uwb,002.100
2022-05-07 14:06:21, laser,002.304, uwb,002.100
2022-05-07 14:06:21, laser,002.318, uwb,002.150
2022-05-07 14:06:21, laser,002.344, uwb,002.160
2022-05-07 14:06:21, laser,002.353, uwb,002.160
2022-05-07 14:06:22, laser,002.369, uwb,002.240
2022-05-07 14:06:22, laser,002.382, uwb,002.190
2022-05-07 14:06:22, laser,002.408, uwb,002.230
2022-05-07 14:06:22, laser,002.420, uwb,002.240
2022-05-07 14:06:22, laser,002.433, uwb,002.240
2022-05-07 14:06:22, laser,002.444, uwb,002.270
2022-05-07 14:06:22, laser,002.468, uwb,002.270
2022-05-07 14:06:22, laser,002.480, uwb,002.290
2022-05-07 14:06:23, laser,002.490, uwb,002.330
2022-05-07 14:06:23, laser,002.503, uwb,002.350
2022-05-07 14:06:23, laser,002.529, uwb,002.370
2022-05-07 14:06:23, laser,002.539, uwb,002.350
2022-05-07 14:06:23, laser,002.552, uwb,002.390
2022-05-07 14:06:23, laser,002.578, uwb,002.420
2022-05-07 14:06:23, laser,002.591, uwb,002.430
2022-05-07 14:06:23, laser,002.606, uwb,002.410
2022-05-07 14:06:24, laser,002.617, uwb,002.430
2022-05-07 14:06:24, laser,002.646, uwb,002.420
2022-05-07 14:06:24, laser,002.658, uwb,002.470
2022-05-07 14:06:24, laser,002.670, uwb,002.480
2022-05-07 14:06:24, laser,002.684, uwb,002.500
2022-05-07 14:06:24, laser,002.713, uwb,002.550
2022-05-07 14:06:24, laser,002.722, uwb,002.560
2022-05-07 14:06:24, laser,002.734, uwb,002.530
2022-05-07 14:06:25, laser,002.746, uwb,002.570
2022-05-07 14:06:25, laser,002.769, uwb,002.610
2022-05-07 14:06:25, laser,002.777, uwb,002.610
2022-05-07 14:06:25, laser,002.788, uwb,002.590
2022-05-07 14:06:25, laser,002.796, uwb,002.630
2022-05-07 14:06:25, laser,002.816, uwb,002.630
2022-05-07 14:06:25, laser,002.827, uwb,002.640
2022-05-07 14:06:26, laser,002.836, uwb,002.640
2022-05-07 14:06:26, laser,002.849, uwb,002.640
2022-05-07 14:06:26, laser,002.871, uwb,002.620
2022-05-07 14:06:26, laser,002.882, uwb,002.620
2022-05-07 14:06:26, laser,002.882, uwb,002.640
2022-05-07 14:06:26, laser,002.917, uwb,002.710
2022-05-07 14:06:26, laser,002.931, uwb,002.760
2022-05-07 14:06:26, laser,002.960, uwb,002.820
2022-05-07 14:06:27, laser,002.973, uwb,002.820
2022-05-07 14:06:27, laser,002.984, uwb,002.880
2022-05-07 14:06:27, laser,002.997, uwb,002.890
2022-05-07 14:06:27, laser,003.020, uwb,002.910
2022-05-07 14:06:27, laser,003.034, uwb,002.910
2022-05-07 14:06:27, laser,003.044, uwb,002.890
2022-05-07 14:06:27, laser,003.056, uwb,002.900
2022-05-07 14:06:27, laser,003.079, uwb,002.890
2022-05-07 14:06:28, laser,003.089, uwb,002.910
2022-05-07 14:06:28, laser,003.101, uwb,002.960
2022-05-07 14:06:28, laser,003.125, uwb,003.000
2022-05-07 14:06:28, laser,003.135, uwb,003.010
2022-05-07 14:06:28, laser,003.145, uwb,003.000
2022-05-07 14:06:28, laser,003.155, uwb,002.950
2022-05-07 14:06:28, laser,003.178, uwb,002.950
2022-05-07 14:06:28, laser,003.189, uwb,003.040
2022-05-07 14:06:29, laser,003.201, uwb,002.990
2022-05-07 14:06:29, laser,003.214, uwb,003.000
2022-05-07 14:06:29, laser,003.238, uwb,003.030
2022-05-07 14:06:29, laser,003.250, uwb,003.040
2022-05-07 14:06:29, laser,003.262, uwb,003.090
2022-05-07 14:06:29, laser,003.275, uwb,003.150
2022-05-07 14:06:29, laser,003.301, uwb,003.150
2022-05-07 14:06:29, laser,003.315, uwb,003.170
2022-05-07 14:06:30, laser,003.331, uwb,003.210
2022-05-07 14:06:30, laser,003.343, uwb,003.200
2022-05-07 14:06:30, laser,003.371, uwb,003.210
2022-05-07 14:06:30, laser,003.383, uwb,003.210
2022-05-07 14:06:30, laser,003.395, uwb,003.240
2022-05-07 14:06:30, laser,003.407, uwb,003.220
2022-05-07 14:06:30, laser,003.427, uwb,003.210
2022-05-07 14:06:30, laser,003.439, uwb,003.260
2022-05-07 14:06:31, laser,003.449, uwb,003.290
2022-05-07 14:06:31, laser,003.468, uwb,003.310
2022-05-07 14:06:31, laser,003.478, uwb,003.310
2022-05-07 14:06:31, laser,003.489, uwb,003.370
2022-05-07 14:06:31, laser,003.499, uwb,003.370
2022-05-07 14:06:31, laser,003.520, uwb,003.370
2022-05-07 14:06:31, laser,003.531, uwb,003.340
2022-05-07 14:06:31, laser,003.541, uwb,003.330
2022-05-07 14:06:32, laser,003.553, uwb,003.340
2022-05-07 14:06:32, laser,003.576, uwb,003.380
2022-05-07 14:06:32, laser,003.588, uwb,003.420
2022-05-07 14:06:32, laser,003.600, uwb,003.430
2022-05-07 14:06:32, laser,003.615, uwb,003.440
2022-05-07 14:06:32, laser,003.638, uwb,003.480
2022-05-07 14:06:32, laser,003.648, uwb,003.460
2022-05-07 14:06:32, laser,003.660, uwb,003.460
2022-05-07 14:06:33, laser,003.671, uwb,003.430
2022-05-07 14:06:33, laser,003.694, uwb,003.430
2022-05-07 14:06:33, laser,003.709, uwb,003.460
2022-05-07 14:06:33, laser,003.721, uwb,003.430
2022-05-07 14:06:33, laser,003.745, uwb,003.480
2022-05-07 14:06:33, laser,003.759, uwb,003.490
2022-05-07 14:06:33, laser,003.771, uwb,003.530
2022-05-07 14:06:33, laser,003.784, uwb,003.550
2022-05-07 14:06:34, laser,003.805, uwb,003.550
2022-05-07 14:06:34, laser,003.817, uwb,003.570
2022-05-07 14:06:34, laser,003.829, uwb,003.600
2022-05-07 14:06:34, laser,003.839, uwb,003.620
2022-05-07 14:06:34, laser,003.863, uwb,003.640
2022-05-07 14:06:34, laser,003.876, uwb,003.680
2022-05-07 14:06:34, laser,003.887, uwb,003.690
2022-05-07 14:06:34, laser,003.900, uwb,003.770
2022-05-07 14:06:35, laser,003.928, uwb,003.720
2022-05-07 14:06:35, laser,003.941, uwb,003.680
2022-05-07 14:06:35, laser,003.956, uwb,003.700
2022-05-07 14:06:35, laser,003.972, uwb,003.690
2022-05-07 14:06:35, laser,004.002, uwb,003.740
2022-05-07 14:06:35, laser,004.015, uwb,003.800
2022-05-07 14:06:35, laser,004.031, uwb,003.860
2022-05-07 14:06:35, laser,004.044, uwb,003.940
2022-05-07 14:06:36, laser,004.071, uwb,003.930
2022-05-07 14:06:36, laser,004.083, uwb,004.020
2022-05-07 14:06:36, laser,004.097, uwb,004.070
2022-05-07 14:06:36, laser,004.111, uwb,004.090
2022-05-07 14:06:36, laser,004.125, uwb,004.050
2022-05-07 14:06:36, laser,004.125, uwb,004.050
2022-05-07 14:06:36, laser,004.165, uwb,004.040
2022-05-07 14:06:36, laser,004.190, uwb,004.020
2022-05-07 14:06:37, laser,004.204, uwb,004.040
2022-05-07 14:06:37, laser,004.218, uwb,004.010
2022-05-07 14:06:37, laser,004.233, uwb,004.040
2022-05-07 14:06:37, laser,004.265, uwb,004.000
2022-05-07 14:06:37, laser,004.282, uwb,004.000
2022-05-07 14:06:37, laser,004.300, uwb,004.010
2022-05-07 14:06:37, laser,004.317, uwb,004.100
2022-05-07 14:06:37, laser,004.359, uwb,004.100
2022-05-07 14:06:38, laser,004.380, uwb,004.140
2022-05-07 14:06:38, laser,004.402, uwb,004.200
2022-05-07 14:06:38, laser,004.422, uwb,004.200
2022-05-07 14:06:38, laser,004.465, uwb,004.220
2022-05-07 14:06:38, laser,004.486, uwb,004.280
2022-05-07 14:06:38, laser,004.506, uwb,004.360
2022-05-07 14:06:38, laser,004.525, uwb,004.360
2022-05-07 14:06:38, laser,004.564, uwb,004.390
2022-05-07 14:06:39, laser,004.585, uwb,004.390
2022-05-07 14:06:39, laser,004.603, uwb,004.400
2022-05-07 14:06:39, laser,004.619, uwb,004.470
2022-05-07 14:06:39, laser,004.654, uwb,004.460
2022-05-07 14:06:39, laser,004.673, uwb,004.490
2022-05-07 14:06:39, laser,004.689, uwb,004.510
2022-05-07 14:06:39, laser,004.719, uwb,004.510
2022-05-07 14:06:39, laser,004.735, uwb,004.530
2022-05-07 14:06:40, laser,004.747, uwb,004.550
2022-05-07 14:06:40, laser,004.758, uwb,004.560
2022-05-07 14:06:40, laser,004.786, uwb,004.560
2022-05-07 14:06:40, laser,004.798, uwb,004.610
2022-05-07 14:06:40, laser,004.813, uwb,004.630
2022-05-07 14:06:40, laser,004.827, uwb,004.630
2022-05-07 14:06:40, laser,004.857, uwb,004.670
2022-05-07 14:06:40, laser,004.873, uwb,004.730
2022-05-07 14:06:41, laser,004.893, uwb,004.690
2022-05-07 14:06:41, laser,004.912, uwb,004.710
2022-05-07 14:06:41, laser,004.951, uwb,004.710
2022-05-07 14:06:41, laser,004.974, uwb,004.730
2022-05-07 14:06:41, laser,004.994, uwb,004.800
2022-05-07 14:06:41, laser,005.017, uwb,004.850
2022-05-07 14:06:41, laser,005.063, uwb,004.870
2022-05-07 14:06:41, laser,005.082, uwb,004.900
2022-05-07 14:06:42, laser,005.108, uwb,004.900
2022-05-07 14:06:42, laser,005.128, uwb,004.910
2022-05-07 14:06:42, laser,005.172, uwb,004.900
2022-05-07 14:06:42, laser,005.190, uwb,004.930
2022-05-07 14:06:42, laser,005.210, uwb,004.950
2022-05-07 14:06:42, laser,005.241, uwb,005.020
2022-05-07 14:06:42, laser,005.259, uwb,005.080
2022-05-07 14:06:43, laser,005.274, uwb,005.090
2022-05-07 14:06:43, laser,005.287, uwb,005.150
2022-05-07 14:06:43, laser,005.320, uwb,005.120
2022-05-07 14:06:43, laser,005.337, uwb,005.130
2022-05-07 14:06:43, laser,005.350, uwb,005.170
2022-05-07 14:06:43, laser,005.361, uwb,005.150
