2022-05-07 12:47:16, laser,001.260, uwb,001.050
2022-05-07 12:47:16, laser,001.296, uwb,001.140
2022-05-07 12:47:16, laser,001.314, uwb,001.150
2022-05-07 12:47:16, laser,001.314, uwb,001.130
2022-05-07 12:47:17, laser,001.371, uwb,001.170
2022-05-07 12:47:17, laser,001.393, uwb,001.170
2022-05-07 12:47:17, laser,001.412, uwb,001.200
2022-05-07 12:47:17, laser,001.431, uwb,001.210
2022-05-07 12:47:17, laser,001.474, uwb,001.250
2022-05-07 12:47:17, laser,001.494, uwb,001.260
2022-05-07 12:47:17, laser,001.518, uwb,001.400
2022-05-07 12:47:17, laser,001.541, uwb,001.400
2022-05-07 12:47:18, laser,001.591, uwb,001.430
2022-05-07 12:47:18, laser,001.620, uwb,001.400
2022-05-07 12:47:18, laser,001.649, uwb,001.430
2022-05-07 12:47:18, laser,001.708, uwb,001.470
2022-05-07 12:47:18, laser,001.735, uwb,001.470
2022-05-07 12:47:18, laser,001.769, uwb,001.510
2022-05-07 12:47:18, laser,001.800, uwb,001.560
2022-05-07 12:47:18, laser,001.870, uwb,001.600
2022-05-07 12:47:19, laser,001.905, uwb,001.690
2022-05-07 12:47:19, laser,001.937, uwb,001.700
2022-05-07 12:47:19, laser,001.970, uwb,001.700
2022-05-07 12:47:19, laser,002.038, uwb,001.750
2022-05-07 12:47:19, laser,002.071, uwb,001.820
2022-05-07 12:47:19, laser,002.110, uwb,001.880
2022-05-07 12:47:19, laser,002.145, uwb,001.960
2022-05-07 12:47:19, laser,002.222, uwb,002.010
2022-05-07 12:47:20, laser,002.260, uwb,002.050
2022-05-07 12:47:20, laser,002.296, uwb,002.090
2022-05-07 12:47:20, laser,002.332, uwb,002.140
2022-05-07 12:47:20, laser,002.408, uwb,002.210
2022-05-07 12:47:20, laser,002.446, uwb,002.250
2022-05-07 12:47:20, laser,002.485, uwb,002.270
2022-05-07 12:47:20, laser,002.524, uwb,002.320
2022-05-07 12:47:20, laser,002.607, uwb,002.390
2022-05-07 12:47:21, laser,002.647, uwb,002.410
2022-05-07 12:47:21, laser,002.688, uwb,002.430
2022-05-07 12:47:21, laser,002.769, uwb,002.470
2022-05-07 12:47:21, laser,002.810, uwb,002.540
2022-05-07 12:47:21, laser,002.852, uwb,002.610
2022-05-07 12:47:21, laser,002.891, uwb,002.670
2022-05-07 12:47:21, laser,002.974, uwb,002.710
2022-05-07 12:47:21, laser,003.015, uwb,002.730
2022-05-07 12:47:22, laser,003.052, uwb,002.780
2022-05-07 12:47:22, laser,003.093, uwb,002.850
2022-05-07 12:47:22, laser,003.168, uwb,002.900
2022-05-07 12:47:22, laser,003.207, uwb,002.980
2022-05-07 12:47:22, laser,003.245, uwb,003.010
2022-05-07 12:47:22, laser,003.285, uwb,003.040
2022-05-07 12:47:22, laser,003.367, uwb,003.100
2022-05-07 12:47:22, laser,003.407, uwb,003.130
2022-05-07 12:47:23, laser,003.448, uwb,003.190
2022-05-07 12:47:23, laser,003.490, uwb,003.250
2022-05-07 12:47:23, laser,003.570, uwb,003.330
2022-05-07 12:47:23, laser,003.611, uwb,003.390
2022-05-07 12:47:23, laser,003.652, uwb,003.430
2022-05-07 12:47:23, laser,003.695, uwb,003.480
2022-05-07 12:47:23, laser,003.779, uwb,003.500
2022-05-07 12:47:23, laser,003.820, uwb,003.570
2022-05-07 12:47:24, laser,003.863, uwb,003.690
2022-05-07 12:47:24, laser,003.945, uwb,003.720
2022-05-07 12:47:24, laser,003.987, uwb,003.740
2022-05-07 12:47:24, laser,004.026, uwb,003.800
2022-05-07 12:47:24, laser,004.066, uwb,003.820
2022-05-07 12:47:24, laser,004.151, uwb,003.870
2022-05-07 12:47:24, laser,004.195, uwb,003.990
2022-05-07 12:47:24, laser,004.239, uwb,004.030
2022-05-07 12:47:25, laser,004.285, uwb,004.080
2022-05-07 12:47:25, laser,004.370, uwb,004.170
2022-05-07 12:47:25, laser,004.417, uwb,004.230
