2022-05-07 13:48:03, laser,001.032, uwb,000.860
2022-05-07 13:48:03, laser,001.032, uwb,000.860
2022-05-07 13:48:03, laser,001.033, uwb,000.880
2022-05-07 13:48:03, laser,001.035, uwb,000.870
2022-05-07 13:48:03, laser,001.040, uwb,000.840
2022-05-07 13:48:04, laser,001.056, uwb,000.870
2022-05-07 13:48:04, laser,001.066, uwb,000.880
2022-05-07 13:48:04, laser,001.078, uwb,000.920
2022-05-07 13:48:04, laser,001.091, uwb,000.930
2022-05-07 13:48:04, laser,001.118, uwb,000.950
2022-05-07 13:48:04, laser,001.129, uwb,000.940
2022-05-07 13:48:04, laser,001.145, uwb,000.960
2022-05-07 13:48:04, laser,001.173, uwb,000.940
2022-05-07 13:48:05, laser,001.189, uwb,000.920
2022-05-07 13:48:05, laser,001.205, uwb,000.970
2022-05-07 13:48:05, laser,001.223, uwb,000.990
2022-05-07 13:48:05, laser,001.263, uwb,000.980
2022-05-07 13:48:05, laser,001.284, uwb,001.020
2022-05-07 13:48:05, laser,001.306, uwb,001.050
2022-05-07 13:48:05, laser,001.324, uwb,001.070
2022-05-07 13:48:06, laser,001.362, uwb,001.090
2022-05-07 13:48:06, laser,001.382, uwb,001.140
2022-05-07 13:48:06, laser,001.398, uwb,001.160
2022-05-07 13:48:06, laser,001.417, uwb,001.210
2022-05-07 13:48:06, laser,001.445, uwb,001.250
2022-05-07 13:48:06, laser,001.457, uwb,001.280
2022-05-07 13:48:06, laser,001.468, uwb,001.270
2022-05-07 13:48:06, laser,001.483, uwb,001.270
2022-05-07 13:48:07, laser,001.504, uwb,001.290
2022-05-07 13:48:07, laser,001.518, uwb,001.380
2022-05-07 13:48:07, laser,001.531, uwb,001.410
2022-05-07 13:48:07, laser,001.542, uwb,001.410
2022-05-07 13:48:07, laser,001.571, uwb,001.400
2022-05-07 13:48:07, laser,001.583, uwb,001.420
2022-05-07 13:48:07, laser,001.600, uwb,001.410
2022-05-07 13:48:07, laser,001.630, uwb,001.410
2022-05-07 13:48:08, laser,001.646, uwb,001.460
2022-05-07 13:48:08, laser,001.663, uwb,001.410
2022-05-07 13:48:08, laser,001.680, uwb,001.480
2022-05-07 13:48:08, laser,001.711, uwb,001.490
2022-05-07 13:48:08, laser,001.729, uwb,001.500
2022-05-07 13:48:08, laser,001.745, uwb,001.530
2022-05-07 13:48:08, laser,001.762, uwb,001.570
2022-05-07 13:48:08, laser,001.791, uwb,001.570
2022-05-07 13:48:09, laser,001.802, uwb,001.550
2022-05-07 13:48:09, laser,001.817, uwb,001.550
2022-05-07 13:48:09, laser,001.828, uwb,001.610
2022-05-07 13:48:09, laser,001.854, uwb,001.680
2022-05-07 13:48:09, laser,001.864, uwb,001.680
2022-05-07 13:48:09, laser,001.877, uwb,001.660
2022-05-07 13:48:09, laser,001.890, uwb,001.660
2022-05-07 13:48:09, laser,001.917, uwb,001.660
2022-05-07 13:48:10, laser,001.930, uwb,001.640
2022-05-07 13:48:10, laser,001.945, uwb,001.660
2022-05-07 13:48:10, laser,001.961, uwb,001.710
2022-05-07 13:48:10, laser,001.987, uwb,001.720
2022-05-07 13:48:10, laser,001.999, uwb,001.710
2022-05-07 13:48:10, laser,002.012, uwb,001.750
2022-05-07 13:48:10, laser,002.034, uwb,001.850
2022-05-07 13:48:10, laser,002.042, uwb,001.870
2022-05-07 13:48:11, laser,002.053, uwb,001.880
2022-05-07 13:48:11, laser,002.066, uwb,001.870
2022-05-07 13:48:11, laser,002.094, uwb,001.920
2022-05-07 13:48:11, laser,002.109, uwb,001.940
2022-05-07 13:48:11, laser,002.125, uwb,001.930
