2022-05-07 13:46:21, laser,001.141, uwb,000.970
2022-05-07 13:46:21, laser,001.152, uwb,000.960
2022-05-07 13:46:21, laser,001.164, uwb,000.930
2022-05-07 13:46:21, laser,001.187, uwb,000.920
2022-05-07 13:46:21, laser,001.196, uwb,000.960
2022-05-07 13:46:21, laser,001.207, uwb,001.010
2022-05-07 13:46:22, laser,001.222, uwb,001.030
2022-05-07 13:46:22, laser,001.259, uwb,001.050
2022-05-07 13:46:22, laser,001.278, uwb,001.070
2022-05-07 13:46:22, laser,001.298, uwb,001.090
2022-05-07 13:46:22, laser,001.318, uwb,001.090
2022-05-07 13:46:22, laser,001.359, uwb,001.140
2022-05-07 13:46:22, laser,001.379, uwb,001.200
2022-05-07 13:46:22, laser,001.396, uwb,001.190
2022-05-07 13:46:23, laser,001.414, uwb,001.200
2022-05-07 13:46:23, laser,001.449, uwb,001.250
2022-05-07 13:46:23, laser,001.465, uwb,001.310
2022-05-07 13:46:23, laser,001.482, uwb,001.310
2022-05-07 13:46:23, laser,001.496, uwb,001.290
2022-05-07 13:46:23, laser,001.528, uwb,001.270
2022-05-07 13:46:23, laser,001.543, uwb,001.300
2022-05-07 13:46:23, laser,001.559, uwb,001.330
2022-05-07 13:46:24, laser,001.592, uwb,001.330
2022-05-07 13:46:24, laser,001.609, uwb,001.390
2022-05-07 13:46:24, laser,001.628, uwb,001.390
2022-05-07 13:46:24, laser,001.643, uwb,001.400
2022-05-07 13:46:24, laser,001.680, uwb,001.430
2022-05-07 13:46:24, laser,001.697, uwb,001.430
2022-05-07 13:46:24, laser,001.717, uwb,001.470
2022-05-07 13:46:24, laser,001.737, uwb,001.480
2022-05-07 13:46:25, laser,001.773, uwb,001.510
2022-05-07 13:46:25, laser,001.792, uwb,001.580
2022-05-07 13:46:25, laser,001.809, uwb,001.590
2022-05-07 13:46:25, laser,001.828, uwb,001.590
2022-05-07 13:46:25, laser,001.867, uwb,001.620
2022-05-07 13:46:25, laser,001.888, uwb,001.650
2022-05-07 13:46:25, laser,001.908, uwb,001.680
2022-05-07 13:46:25, laser,001.926, uwb,001.640
2022-05-07 13:46:26, laser,001.963, uwb,001.680
2022-05-07 13:46:26, laser,001.980, uwb,001.710
2022-05-07 13:46:26, laser,001.999, uwb,001.740
2022-05-07 13:46:26, laser,002.015, uwb,001.760
2022-05-07 13:46:26, laser,002.050, uwb,001.790
2022-05-07 13:46:26, laser,002.063, uwb,001.810
2022-05-07 13:46:26, laser,002.081, uwb,001.830
2022-05-07 13:46:27, laser,002.117, uwb,001.860
2022-05-07 13:46:27, laser,002.133, uwb,001.890
2022-05-07 13:46:27, laser,002.150, uwb,001.940
2022-05-07 13:46:27, laser,002.170, uwb,001.980
2022-05-07 13:46:27, laser,002.208, uwb,001.990
2022-05-07 13:46:27, laser,002.227, uwb,002.010
2022-05-07 13:46:27, laser,002.252, uwb,002.030
2022-05-07 13:46:27, laser,002.271, uwb,002.000
2022-05-07 13:46:28, laser,002.317, uwb,002.100
2022-05-07 13:46:28, laser,002.340, uwb,002.170
2022-05-07 13:46:28, laser,002.365, uwb,002.170
2022-05-07 13:46:28, laser,002.389, uwb,002.210
2022-05-07 13:46:28, laser,002.438, uwb,002.200
2022-05-07 13:46:28, laser,002.438, uwb,002.200
2022-05-07 13:46:28, laser,002.498, uwb,002.240
2022-05-07 13:46:28, laser,002.523, uwb,002.270
2022-05-07 13:46:29, laser,002.545, uwb,002.300
2022-05-07 13:46:29, laser,002.568, uwb,002.360
2022-05-07 13:46:29, laser,002.612, uwb,002.430
2022-05-07 13:46:29, laser,002.634, uwb,002.440
2022-05-07 13:46:29, laser,002.654, uwb,002.470
2022-05-07 13:46:29, laser,002.674, uwb,002.530
2022-05-07 13:46:29, laser,002.710, uwb,002.560
2022-05-07 13:46:29, laser,002.728, uwb,002.560
2022-05-07 13:46:30, laser,002.748, uwb,002.590
2022-05-07 13:46:30, laser,002.765, uwb,002.600
2022-05-07 13:46:30, laser,002.800, uwb,002.600
2022-05-07 13:46:30, laser,002.818, uwb,002.610
2022-05-07 13:46:30, laser,002.837, uwb,002.710
2022-05-07 13:46:30, laser,002.855, uwb,002.750
2022-05-07 13:46:30, laser,002.895, uwb,002.760
2022-05-07 13:46:30, laser,002.918, uwb,002.770
2022-05-07 13:46:31, laser,002.937, uwb,002.810
2022-05-07 13:46:31, laser,002.960, uwb,002.840
2022-05-07 13:46:31, laser,003.004, uwb,002.820
2022-05-07 13:46:31, laser,003.028, uwb,002.790
2022-05-07 13:46:31, laser,003.049, uwb,002.820
2022-05-07 13:46:31, laser,003.094, uwb,002.860
2022-05-07 13:46:31, laser,003.114, uwb,002.900
2022-05-07 13:46:31, laser,003.134, uwb,002.930
2022-05-07 13:46:32, laser,003.152, uwb,002.930
2022-05-07 13:46:32, laser,003.190, uwb,002.940
2022-05-07 13:46:32, laser,003.207, uwb,003.020
2022-05-07 13:46:32, laser,003.225, uwb,003.040
2022-05-07 13:46:32, laser,003.242, uwb,003.060
2022-05-07 13:46:32, laser,003.275, uwb,003.060
