2022-05-07 12:25:52, laser,001.307, uwb,001.130
2022-05-07 12:25:53, laser,001.318, uwb,001.130
2022-05-07 12:25:53, laser,001.327, uwb,001.190
2022-05-07 12:25:53, laser,001.346, uwb,001.220
2022-05-07 12:25:53, laser,001.357, uwb,001.220
2022-05-07 12:25:53, laser,001.368, uwb,001.200
2022-05-07 12:25:53, laser,001.378, uwb,001.190
2022-05-07 12:25:53, laser,001.401, uwb,001.220
2022-05-07 12:25:53, laser,001.411, uwb,001.240
2022-05-07 12:25:54, laser,001.423, uwb,001.240
2022-05-07 12:25:54, laser,001.433, uwb,001.270
2022-05-07 12:25:54, laser,001.457, uwb,001.300
2022-05-07 12:25:54, laser,001.467, uwb,001.320
2022-05-07 12:25:54, laser,001.479, uwb,001.310
2022-05-07 12:25:54, laser,001.491, uwb,001.320
2022-05-07 12:25:54, laser,001.522, uwb,001.400
2022-05-07 12:25:54, laser,001.537, uwb,001.370
2022-05-07 12:25:55, laser,001.555, uwb,001.360
2022-05-07 12:25:55, laser,001.573, uwb,001.390
2022-05-07 12:25:55, laser,001.608, uwb,001.400
2022-05-07 12:25:55, laser,001.626, uwb,001.430
2022-05-07 12:25:55, laser,001.644, uwb,001.480
2022-05-07 12:25:55, laser,001.680, uwb,001.500
2022-05-07 12:25:55, laser,001.698, uwb,001.530
2022-05-07 12:25:55, laser,001.716, uwb,001.520
2022-05-07 12:25:56, laser,001.732, uwb,001.570
2022-05-07 12:25:56, laser,001.769, uwb,001.580
2022-05-07 12:25:56, laser,001.786, uwb,001.600
2022-05-07 12:25:56, laser,001.803, uwb,001.570
2022-05-07 12:25:56, laser,001.819, uwb,001.570
2022-05-07 12:25:56, laser,001.855, uwb,001.610
2022-05-07 12:25:56, laser,001.874, uwb,001.640
2022-05-07 12:25:56, laser,001.891, uwb,001.720
2022-05-07 12:25:57, laser,001.911, uwb,001.710
2022-05-07 12:25:57, laser,001.952, uwb,001.730
2022-05-07 12:25:57, laser,001.970, uwb,001.780
2022-05-07 12:25:57, laser,001.992, uwb,001.830
2022-05-07 12:25:57, laser,002.013, uwb,001.870
2022-05-07 12:25:57, laser,002.058, uwb,001.910
2022-05-07 12:25:57, laser,002.079, uwb,001.910
2022-05-07 12:25:57, laser,002.102, uwb,001.960
2022-05-07 12:25:58, laser,002.148, uwb,001.970
2022-05-07 12:25:58, laser,002.170, uwb,002.000
2022-05-07 12:25:58, laser,002.189, uwb,002.030
2022-05-07 12:25:58, laser,002.211, uwb,002.030
2022-05-07 12:25:58, laser,002.254, uwb,002.060
2022-05-07 12:25:58, laser,002.273, uwb,002.080
2022-05-07 12:25:58, laser,002.293, uwb,002.120
2022-05-07 12:25:58, laser,002.316, uwb,002.130
2022-05-07 12:25:59, laser,002.366, uwb,002.180
2022-05-07 12:25:59, laser,002.393, uwb,002.190
2022-05-07 12:25:59, laser,002.419, uwb,002.200
2022-05-07 12:25:59, laser,002.446, uwb,002.250
2022-05-07 12:25:59, laser,002.498, uwb,002.300
2022-05-07 12:25:59, laser,002.526, uwb,002.340
2022-05-07 12:25:59, laser,002.553, uwb,002.360
2022-05-07 12:25:59, laser,002.580, uwb,002.410
2022-05-07 12:26:00, laser,002.631, uwb,002.440
2022-05-07 12:26:00, laser,002.657, uwb,002.450
2022-05-07 12:26:00, laser,002.680, uwb,002.490
2022-05-07 12:26:00, laser,002.699, uwb,002.510
2022-05-07 12:26:00, laser,002.745, uwb,002.550
2022-05-07 12:26:00, laser,002.766, uwb,002.540
2022-05-07 12:26:00, laser,002.786, uwb,002.560
2022-05-07 12:26:01, laser,002.828, uwb,002.640
2022-05-07 12:26:01, laser,002.851, uwb,002.660
2022-05-07 12:26:01, laser,002.871, uwb,002.640
2022-05-07 12:26:01, laser,002.891, uwb,002.700
2022-05-07 12:26:01, laser,002.913, uwb,002.750
2022-05-07 12:26:01, laser,002.935, uwb,002.760
2022-05-07 12:26:01, laser,002.993, uwb,002.790
2022-05-07 12:26:01, laser,003.017, uwb,002.810
2022-05-07 12:26:02, laser,003.043, uwb,002.900
2022-05-07 12:26:02, laser,003.066, uwb,002.930
2022-05-07 12:26:02, laser,003.110, uwb,002.950
2022-05-07 12:26:02, laser,003.134, uwb,002.990
2022-05-07 12:26:02, laser,003.156, uwb,002.990
2022-05-07 12:26:02, laser,003.204, uwb,003.010
2022-05-07 12:26:02, laser,003.229, uwb,003.040
2022-05-07 12:26:02, laser,003.254, uwb,003.070
2022-05-07 12:26:03, laser,003.280, uwb,003.130
2022-05-07 12:26:03, laser,003.328, uwb,003.210
2022-05-07 12:26:03, laser,003.354, uwb,003.240
2022-05-07 12:26:03, laser,003.382, uwb,003.240
2022-05-07 12:26:03, laser,003.406, uwb,003.260
2022-05-07 12:26:03, laser,003.453, uwb,003.290
2022-05-07 12:26:03, laser,003.479, uwb,003.320
2022-05-07 12:26:03, laser,003.501, uwb,003.370
2022-05-07 12:26:04, laser,003.523, uwb,003.380
2022-05-07 12:26:04, laser,003.570, uwb,003.410
2022-05-07 12:26:04, laser,003.592, uwb,003.440
2022-05-07 12:26:04, laser,003.616, uwb,003.490
2022-05-07 12:26:04, laser,003.644, uwb,003.500
2022-05-07 12:26:04, laser,003.696, uwb,003.530
2022-05-07 12:26:04, laser,003.725, uwb,003.570
2022-05-07 12:26:04, laser,003.750, uwb,003.570
2022-05-07 12:26:05, laser,003.777, uwb,003.620
2022-05-07 12:26:05, laser,003.829, uwb,003.650
2022-05-07 12:26:05, laser,003.856, uwb,003.680
2022-05-07 12:26:05, laser,003.883, uwb,003.760
2022-05-07 12:26:05, laser,003.933, uwb,003.810
2022-05-07 12:26:05, laser,003.959, uwb,003.790
2022-05-07 12:26:05, laser,003.984, uwb,003.830
2022-05-07 12:26:05, laser,004.012, uwb,003.850
2022-05-07 12:26:06, laser,004.064, uwb,003.880
2022-05-07 12:26:06, laser,004.093, uwb,003.930
2022-05-07 12:26:06, laser,004.118, uwb,003.960
2022-05-07 12:26:06, laser,004.147, uwb,004.000
2022-05-07 12:26:06, laser,004.201, uwb,004.050
2022-05-07 12:26:06, laser,004.228, uwb,004.030
