2022-05-07 12:56:32, laser,001.084, uwb,001.060
2022-05-07 12:56:32, laser,001.098, uwb,001.010
2022-05-07 12:56:32, laser,001.114, uwb,001.000
2022-05-07 12:56:32, laser,001.143, uwb,001.030
2022-05-07 12:56:32, laser,001.156, uwb,001.040
2022-05-07 12:56:32, laser,001.171, uwb,001.020
2022-05-07 12:56:32, laser,001.188, uwb,001.010
2022-05-07 12:56:32, laser,001.220, uwb,001.050
2022-05-07 12:56:33, laser,001.243, uwb,001.030
2022-05-07 12:56:33, laser,001.297, uwb,001.060
2022-05-07 12:56:33, laser,001.328, uwb,001.110
2022-05-07 12:56:33, laser,001.361, uwb,001.150
2022-05-07 12:56:33, laser,001.394, uwb,001.150
2022-05-07 12:56:33, laser,001.464, uwb,001.210
2022-05-07 12:56:33, laser,001.500, uwb,001.260
2022-05-07 12:56:33, laser,001.537, uwb,001.250
2022-05-07 12:56:34, laser,001.577, uwb,001.290
2022-05-07 12:56:34, laser,001.653, uwb,001.360
2022-05-07 12:56:34, laser,001.693, uwb,001.390
2022-05-07 12:56:34, laser,001.734, uwb,001.390
2022-05-07 12:56:34, laser,001.775, uwb,001.450
2022-05-07 12:56:34, laser,001.863, uwb,001.530
2022-05-07 12:56:34, laser,001.908, uwb,001.550
2022-05-07 12:56:34, laser,001.953, uwb,001.650
2022-05-07 12:56:35, laser,001.998, uwb,001.700
2022-05-07 12:56:35, laser,002.086, uwb,001.770
2022-05-07 12:56:35, laser,002.131, uwb,001.810
2022-05-07 12:56:35, laser,002.178, uwb,001.900
2022-05-07 12:56:35, laser,002.225, uwb,001.950
2022-05-07 12:56:35, laser,002.317, uwb,002.050
2022-05-07 12:56:35, laser,002.363, uwb,002.060
2022-05-07 12:56:35, laser,002.407, uwb,002.100
2022-05-07 12:56:36, laser,002.498, uwb,002.150
2022-05-07 12:56:36, laser,002.540, uwb,002.230
2022-05-07 12:56:36, laser,002.589, uwb,002.330
2022-05-07 12:56:36, laser,002.638, uwb,002.360
2022-05-07 12:56:36, laser,002.731, uwb,002.420
2022-05-07 12:56:36, laser,002.778, uwb,002.530
2022-05-07 12:56:36, laser,002.827, uwb,002.560
2022-05-07 12:56:36, laser,002.875, uwb,002.660
2022-05-07 12:56:37, laser,002.972, uwb,002.740
2022-05-07 12:56:37, laser,003.021, uwb,002.790
2022-05-07 12:56:37, laser,003.070, uwb,002.830
2022-05-07 12:56:37, laser,003.119, uwb,002.910
2022-05-07 12:56:37, laser,003.213, uwb,002.980
2022-05-07 12:56:37, laser,003.261, uwb,003.020
2022-05-07 12:56:37, laser,003.310, uwb,003.070
2022-05-07 12:56:37, laser,003.360, uwb,003.130
2022-05-07 12:56:38, laser,003.459, uwb,003.190
2022-05-07 12:56:38, laser,003.509, uwb,003.290
2022-05-07 12:56:38, laser,003.557, uwb,003.330
2022-05-07 12:56:38, laser,003.606, uwb,003.400
2022-05-07 12:56:38, laser,003.707, uwb,003.400
2022-05-07 12:56:38, laser,003.759, uwb,003.490
2022-05-07 12:56:38, laser,003.810, uwb,003.540
2022-05-07 12:56:38, laser,003.909, uwb,003.630
2022-05-07 12:56:39, laser,003.960, uwb,003.670
2022-05-07 12:56:39, laser,004.011, uwb,003.720
2022-05-07 12:56:39, laser,004.064, uwb,003.830
2022-05-07 12:56:39, laser,004.164, uwb,003.880
2022-05-07 12:56:39, laser,004.212, uwb,004.000
2022-05-07 12:56:39, laser,004.260, uwb,004.020
2022-05-07 12:56:39, laser,004.310, uwb,004.070
2022-05-07 12:56:39, laser,004.410, uwb,004.130
2022-05-07 12:56:40, laser,004.460, uwb,004.260
2022-05-07 12:56:40, laser,004.513, uwb,004.270
2022-05-07 12:56:40, laser,004.564, uwb,004.280
2022-05-07 12:56:40, laser,004.664, uwb,004.430
2022-05-07 12:56:40, laser,004.712, uwb,004.500
2022-05-07 12:56:40, laser,004.763, uwb,004.530
2022-05-07 12:56:40, laser,004.814, uwb,004.600
2022-05-07 12:56:40, laser,004.914, uwb,004.670
2022-05-07 12:56:41, laser,004.966, uwb,004.690
2022-05-07 12:56:41, laser,005.015, uwb,004.770
2022-05-07 12:56:41, laser,005.065, uwb,004.920
2022-05-07 12:56:41, laser,005.162, uwb,004.990
2022-05-07 12:56:41, laser,005.211, uwb,005.020
2022-05-07 12:56:41, laser,005.256, uwb,005.050
2022-05-07 12:56:41, laser,005.349, uwb,005.090
2022-05-07 12:56:41, laser,005.395, uwb,005.140
2022-05-07 12:56:42, laser,005.438, uwb,005.210
2022-05-07 12:56:42, laser,005.475, uwb,005.290
2022-05-07 12:56:42, laser,005.556, uwb,005.350
2022-05-07 12:56:42, laser,005.595, uwb,005.360
2022-05-07 12:56:42, laser,005.631, uwb,005.450
2022-05-07 12:56:42, laser,005.668, uwb,005.530
2022-05-07 12:56:42, laser,005.708, uwb,005.620
2022-05-07 12:56:42, laser,005.708, uwb,005.630
2022-05-07 12:56:43, laser,005.841, uwb,005.600
2022-05-07 12:56:43, laser,005.877, uwb,005.640
2022-05-07 12:56:43, laser,005.913, uwb,005.660
2022-05-07 12:56:43, laser,005.948, uwb,005.680
2022-05-07 12:56:43, laser,006.019, uwb,005.730
2022-05-07 12:56:43, laser,006.053, uwb,005.790
2022-05-07 12:56:43, laser,006.094, uwb,005.850
2022-05-07 12:56:43, laser,006.132, uwb,005.850
2022-05-07 12:56:44, laser,006.208, uwb,005.930
2022-05-07 12:56:44, laser,006.247, uwb,005.970
2022-05-07 12:56:44, laser,006.284, uwb,006.020
2022-05-07 12:56:44, laser,006.323, uwb,006.090
2022-05-07 12:56:44, laser,006.404, uwb,006.120
2022-05-07 12:56:44, laser,006.444, uwb,006.160
2022-05-07 12:56:44, laser,006.484, uwb,006.210
2022-05-07 12:56:44, laser,006.523, uwb,006.260
2022-05-07 12:56:45, laser,006.596, uwb,006.340
2022-05-07 12:56:45, laser,006.632, uwb,006.340
2022-05-07 12:56:45, laser,006.669, uwb,006.420
2022-05-07 12:56:45, laser,006.704, uwb,006.470
2022-05-07 12:56:45, laser,006.776, uwb,006.540
2022-05-07 12:56:45, laser,006.802, uwb,006.570
2022-05-07 12:56:45, laser,006.827, uwb,006.580
2022-05-07 12:56:46, laser,006.873, uwb,006.630
2022-05-07 12:56:46, laser,006.889, uwb,006.670
2022-05-07 12:56:46, laser,006.904, uwb,006.700
2022-05-07 12:56:46, laser,006.917, uwb,006.730
