2022-05-07 12:02:37, laser,001.039, uwb,001.020
2022-05-07 12:02:37, laser,001.050, uwb,000.990
2022-05-07 12:02:37, laser,001.058, uwb,001.060
2022-05-07 12:02:38, laser,001.078, uwb,001.100
2022-05-07 12:02:38, laser,001.087, uwb,001.130
2022-05-07 12:02:38, laser,001.097, uwb,001.110
2022-05-07 12:02:38, laser,001.109, uwb,001.100
2022-05-07 12:02:38, laser,001.137, uwb,001.160
2022-05-07 12:02:38, laser,001.153, uwb,001.070
2022-05-07 12:02:38, laser,001.170, uwb,001.100
2022-05-07 12:02:38, laser,001.190, uwb,001.130
2022-05-07 12:02:39, laser,001.233, uwb,001.100
2022-05-07 12:02:39, laser,001.257, uwb,001.070
2022-05-07 12:02:39, laser,001.283, uwb,001.140
2022-05-07 12:02:39, laser,001.336, uwb,001.170
2022-05-07 12:02:39, laser,001.360, uwb,001.160
2022-05-07 12:02:39, laser,001.384, uwb,001.190
2022-05-07 12:02:39, laser,001.411, uwb,001.220
2022-05-07 12:02:39, laser,001.463, uwb,001.250
2022-05-07 12:02:40, laser,001.489, uwb,001.300
2022-05-07 12:02:40, laser,001.515, uwb,001.340
2022-05-07 12:02:40, laser,001.538, uwb,001.380
2022-05-07 12:02:40, laser,001.595, uwb,001.400
2022-05-07 12:02:40, laser,001.622, uwb,001.430
2022-05-07 12:02:40, laser,001.653, uwb,001.500
2022-05-07 12:02:40, laser,001.683, uwb,001.490
2022-05-07 12:02:40, laser,001.744, uwb,001.560
2022-05-07 12:02:41, laser,001.771, uwb,001.590
2022-05-07 12:02:41, laser,001.802, uwb,001.590
2022-05-07 12:02:41, laser,001.835, uwb,001.620
2022-05-07 12:02:41, laser,001.899, uwb,001.670
2022-05-07 12:02:41, laser,001.932, uwb,001.700
2022-05-07 12:02:41, laser,001.966, uwb,001.700
2022-05-07 12:02:41, laser,001.998, uwb,001.710
2022-05-07 12:02:41, laser,002.059, uwb,001.790
2022-05-07 12:02:42, laser,002.090, uwb,001.890
2022-05-07 12:02:42, laser,002.119, uwb,001.960
2022-05-07 12:02:42, laser,002.181, uwb,002.010
2022-05-07 12:02:42, laser,002.214, uwb,002.060
2022-05-07 12:02:42, laser,002.245, uwb,002.060
2022-05-07 12:02:42, laser,002.276, uwb,002.090
2022-05-07 12:02:42, laser,002.337, uwb,002.080
2022-05-07 12:02:42, laser,002.368, uwb,002.120
2022-05-07 12:02:43, laser,002.400, uwb,002.160
2022-05-07 12:02:43, laser,002.431, uwb,002.230
2022-05-07 12:02:43, laser,002.496, uwb,002.260
2022-05-07 12:02:43, laser,002.528, uwb,002.310
2022-05-07 12:02:43, laser,002.560, uwb,002.360
2022-05-07 12:02:43, laser,002.608, uwb,002.430
2022-05-07 12:02:43, laser,002.641, uwb,002.480
2022-05-07 12:02:43, laser,002.709, uwb,002.520
2022-05-07 12:02:44, laser,002.743, uwb,002.590
2022-05-07 12:02:44, laser,002.776, uwb,002.600
2022-05-07 12:02:44, laser,002.810, uwb,002.640
2022-05-07 12:02:44, laser,002.874, uwb,002.730
2022-05-07 12:02:44, laser,002.903, uwb,002.750
2022-05-07 12:02:44, laser,002.935, uwb,002.720
2022-05-07 12:02:44, laser,002.963, uwb,002.770
2022-05-07 12:02:44, laser,003.024, uwb,002.850
2022-05-07 12:02:45, laser,003.053, uwb,002.940
2022-05-07 12:02:45, laser,003.084, uwb,002.950
2022-05-07 12:02:45, laser,003.115, uwb,002.960
2022-05-07 12:02:45, laser,003.174, uwb,002.970
2022-05-07 12:02:45, laser,003.205, uwb,003.040
2022-05-07 12:02:45, laser,003.237, uwb,003.050
2022-05-07 12:02:45, laser,003.268, uwb,003.060
2022-05-07 12:02:45, laser,003.333, uwb,003.110
2022-05-07 12:02:46, laser,003.365, uwb,003.110
2022-05-07 12:02:46, laser,003.397, uwb,003.170
2022-05-07 12:02:46, laser,003.429, uwb,003.230
2022-05-07 12:02:46, laser,003.495, uwb,003.260
2022-05-07 12:02:46, laser,003.528, uwb,003.300
2022-05-07 12:02:46, laser,003.559, uwb,003.350
2022-05-07 12:02:46, laser,003.622, uwb,003.410
2022-05-07 12:02:46, laser,003.653, uwb,003.450
2022-05-07 12:02:47, laser,003.686, uwb,003.500
2022-05-07 12:02:47, laser,003.717, uwb,003.520
2022-05-07 12:02:47, laser,003.778, uwb,003.570
2022-05-07 12:02:47, laser,003.808, uwb,003.610
2022-05-07 12:02:47, laser,003.839, uwb,003.650
2022-05-07 12:02:47, laser,003.871, uwb,003.690
2022-05-07 12:02:47, laser,003.932, uwb,003.730
2022-05-07 12:02:48, laser,003.963, uwb,003.770
2022-05-07 12:02:48, laser,003.997, uwb,003.780
2022-05-07 12:02:48, laser,004.030, uwb,003.840
2022-05-07 12:02:48, laser,004.094, uwb,003.860
2022-05-07 12:02:48, laser,004.128, uwb,003.940
2022-05-07 12:02:48, laser,004.161, uwb,003.940
2022-05-07 12:02:48, laser,004.194, uwb,004.070
2022-05-07 12:02:48, laser,004.258, uwb,004.100
2022-05-07 12:02:49, laser,004.291, uwb,004.120
2022-05-07 12:02:49, laser,004.323, uwb,004.170
2022-05-07 12:02:49, laser,004.355, uwb,004.320
2022-05-07 12:02:49, laser,004.418, uwb,004.540
2022-05-07 12:02:49, laser,004.449, uwb,004.490
2022-05-07 12:02:49, laser,004.483, uwb,004.460
2022-05-07 12:02:49, laser,004.547, uwb,004.460
2022-05-07 12:02:49, laser,004.582, uwb,004.530
2022-05-07 12:02:50, laser,004.615, uwb,004.600
2022-05-07 12:02:50, laser,004.648, uwb,004.580
2022-05-07 12:02:50, laser,004.713, uwb,004.570
2022-05-07 12:02:50, laser,004.744, uwb,004.590
2022-05-07 12:02:50, laser,004.778, uwb,004.660
2022-05-07 12:02:50, laser,004.809, uwb,004.700
2022-05-07 12:02:50, laser,004.876, uwb,004.730
2022-05-07 12:02:50, laser,004.909, uwb,004.810
2022-05-07 12:02:51, laser,004.941, uwb,004.840
2022-05-07 12:02:51, laser,004.971, uwb,004.880
2022-05-07 12:02:51, laser,005.032, uwb,004.860
2022-05-07 12:02:51, laser,005.059, uwb,004.850
2022-05-07 12:02:51, laser,005.093, uwb,004.950
2022-05-07 12:02:51, laser,005.122, uwb,004.980
2022-05-07 12:02:51, laser,005.190, uwb,005.000
2022-05-07 12:02:51, laser,005.220, uwb,005.030
2022-05-07 12:02:52, laser,005.250, uwb,005.050
2022-05-07 12:02:52, laser,005.282, uwb,005.110
2022-05-07 12:02:52, laser,005.345, uwb,005.110
2022-05-07 12:02:52, laser,005.377, uwb,005.140
2022-05-07 12:02:52, laser,005.410, uwb,005.170
2022-05-07 12:02:52, laser,005.469, uwb,005.220
2022-05-07 12:02:52, laser,005.496, uwb,005.260
2022-05-07 12:02:52, laser,005.523, uwb,005.280
2022-05-07 12:02:53, laser,005.552, uwb,005.300
2022-05-07 12:02:53, laser,005.607, uwb,005.380
2022-05-07 12:02:53, laser,005.639, uwb,005.420
2022-05-07 12:02:53, laser,005.669, uwb,005.490
2022-05-07 12:02:53, laser,005.696, uwb,005.450
2022-05-07 12:02:53, laser,005.726, uwb,005.480
2022-05-07 12:02:53, laser,005.782, uwb,005.520
2022-05-07 12:02:53, laser,005.812, uwb,005.560
2022-05-07 12:02:54, laser,005.872, uwb,005.580
2022-05-07 12:02:54, laser,005.900, uwb,005.650
2022-05-07 12:02:54, laser,005.928, uwb,005.760
2022-05-07 12:02:54, laser,005.958, uwb,005.780
2022-05-07 12:02:54, laser,006.015, uwb,005.840
2022-05-07 12:02:54, laser,006.042, uwb,005.890
2022-05-07 12:02:54, laser,006.069, uwb,005.890
2022-05-07 12:02:54, laser,006.096, uwb,005.920
2022-05-07 12:02:55, laser,006.156, uwb,005.950
2022-05-07 12:02:55, laser,006.186, uwb,005.980
2022-05-07 12:02:55, laser,006.217, uwb,006.010
2022-05-07 12:02:55, laser,006.248, uwb,006.030
2022-05-07 12:02:55, laser,006.309, uwb,006.090
2022-05-07 12:02:55, laser,006.338, uwb,006.140
2022-05-07 12:02:55, laser,006.367, uwb,006.220
2022-05-07 12:02:55, laser,006.395, uwb,006.270
2022-05-07 12:02:56, laser,006.447, uwb,006.290
2022-05-07 12:02:56, laser,006.474, uwb,006.310
2022-05-07 12:02:56, laser,006.500, uwb,006.300
2022-05-07 12:02:56, laser,006.548, uwb,006.320
2022-05-07 12:02:56, laser,006.572, uwb,006.350
2022-05-07 12:02:56, laser,006.596, uwb,006.390
2022-05-07 12:02:56, laser,006.619, uwb,006.460
2022-05-07 12:02:56, laser,006.659, uwb,006.460
2022-05-07 12:02:57, laser,006.677, uwb,006.450
2022-05-07 12:02:57, laser,006.697, uwb,006.500
2022-05-07 12:02:57, laser,006.712, uwb,006.560
2022-05-07 12:02:57, laser,006.738, uwb,006.550
2022-05-07 12:02:57, laser,006.752, uwb,006.590
2022-05-07 12:02:57, laser,006.760, uwb,006.650
2022-05-07 12:02:57, laser,006.774, uwb,006.630
2022-05-07 12:02:57, laser,006.796, uwb,006.590
2022-05-07 12:02:58, laser,006.804, uwb,006.620
2022-05-07 12:02:58, laser,006.813, uwb,006.640
2022-05-07 12:02:58, laser,006.823, uwb,006.640
2022-05-07 12:02:58, laser,006.836, uwb,006.670
2022-05-07 12:02:58, laser,006.842, uwb,006.700
