2022-05-07 12:03:40, laser,001.252, uwb,001.160
2022-05-07 12:03:40, laser,001.296, uwb,001.150
2022-05-07 12:03:40, laser,001.318, uwb,001.160
2022-05-07 12:03:40, laser,001.342, uwb,001.210
2022-05-07 12:03:40, laser,001.366, uwb,001.240
2022-05-07 12:03:41, laser,001.414, uwb,001.220
2022-05-07 12:03:41, laser,001.439, uwb,001.270
2022-05-07 12:03:41, laser,001.464, uwb,001.300
2022-05-07 12:03:41, laser,001.489, uwb,001.320
2022-05-07 12:03:41, laser,001.543, uwb,001.350
2022-05-07 12:03:41, laser,001.572, uwb,001.360
2022-05-07 12:03:41, laser,001.597, uwb,001.380
2022-05-07 12:03:41, laser,001.625, uwb,001.430
2022-05-07 12:03:42, laser,001.682, uwb,001.490
2022-05-07 12:03:42, laser,001.712, uwb,001.480
2022-05-07 12:03:42, laser,001.742, uwb,001.510
2022-05-07 12:03:42, laser,001.771, uwb,001.590
2022-05-07 12:03:42, laser,001.831, uwb,001.600
2022-05-07 12:03:42, laser,001.859, uwb,001.620
2022-05-07 12:03:42, laser,001.889, uwb,001.660
2022-05-07 12:03:42, laser,001.917, uwb,001.670
2022-05-07 12:03:43, laser,001.974, uwb,001.760
2022-05-07 12:03:43, laser,002.001, uwb,001.800
2022-05-07 12:03:43, laser,002.031, uwb,001.850
2022-05-07 12:03:43, laser,002.059, uwb,001.910
2022-05-07 12:03:43, laser,002.115, uwb,001.950
2022-05-07 12:03:43, laser,002.144, uwb,001.980
2022-05-07 12:03:43, laser,002.173, uwb,002.030
2022-05-07 12:03:43, laser,002.233, uwb,002.010
2022-05-07 12:03:44, laser,002.263, uwb,001.990
2022-05-07 12:03:44, laser,002.292, uwb,002.050
2022-05-07 12:03:44, laser,002.323, uwb,002.130
2022-05-07 12:03:44, laser,002.383, uwb,002.200
2022-05-07 12:03:44, laser,002.413, uwb,002.220
2022-05-07 12:03:44, laser,002.443, uwb,002.210
2022-05-07 12:03:44, laser,002.475, uwb,002.290
2022-05-07 12:03:44, laser,002.535, uwb,002.350
2022-05-07 12:03:45, laser,002.570, uwb,002.390
2022-05-07 12:03:45, laser,002.600, uwb,002.400
2022-05-07 12:03:45, laser,002.631, uwb,002.430
2022-05-07 12:03:45, laser,002.691, uwb,002.480
2022-05-07 12:03:45, laser,002.691, uwb,002.520
2022-05-07 12:03:45, laser,002.741, uwb,002.550
2022-05-07 12:03:45, laser,002.798, uwb,002.560
2022-05-07 12:03:45, laser,002.826, uwb,002.620
2022-05-07 12:03:46, laser,002.855, uwb,002.650
2022-05-07 12:03:46, laser,002.883, uwb,002.650
2022-05-07 12:03:46, laser,002.940, uwb,002.740
