2022-05-07 12:52:18, laser,001.212, uwb,001.020
2022-05-07 12:52:18, laser,001.229, uwb,001.070
2022-05-07 12:52:18, laser,001.250, uwb,001.080
2022-05-07 12:52:18, laser,001.295, uwb,001.080
2022-05-07 12:52:18, laser,001.320, uwb,001.120
2022-05-07 12:52:19, laser,001.345, uwb,001.120
2022-05-07 12:52:19, laser,001.401, uwb,001.190
2022-05-07 12:52:19, laser,001.431, uwb,001.240
2022-05-07 12:52:19, laser,001.460, uwb,001.270
2022-05-07 12:52:19, laser,001.489, uwb,001.290
2022-05-07 12:52:19, laser,001.543, uwb,001.340
2022-05-07 12:52:19, laser,001.571, uwb,001.340
2022-05-07 12:52:19, laser,001.598, uwb,001.380
2022-05-07 12:52:20, laser,001.626, uwb,001.420
2022-05-07 12:52:20, laser,001.685, uwb,001.470
2022-05-07 12:52:20, laser,001.715, uwb,001.500
2022-05-07 12:52:20, laser,001.748, uwb,001.530
2022-05-07 12:52:20, laser,001.783, uwb,001.600
2022-05-07 12:52:20, laser,001.851, uwb,001.590
2022-05-07 12:52:20, laser,001.886, uwb,001.640
2022-05-07 12:52:20, laser,001.921, uwb,001.670
2022-05-07 12:52:21, laser,001.956, uwb,001.710
2022-05-07 12:52:21, laser,002.027, uwb,001.760
2022-05-07 12:52:21, laser,002.064, uwb,001.800
2022-05-07 12:52:21, laser,002.100, uwb,001.890
2022-05-07 12:52:21, laser,002.138, uwb,001.970
2022-05-07 12:52:21, laser,002.213, uwb,001.980
2022-05-07 12:52:21, laser,002.249, uwb,002.010
2022-05-07 12:52:21, laser,002.286, uwb,002.030
2022-05-07 12:52:22, laser,002.322, uwb,002.080
2022-05-07 12:52:22, laser,002.396, uwb,002.200
2022-05-07 12:52:22, laser,002.431, uwb,002.270
2022-05-07 12:52:22, laser,002.468, uwb,002.270
2022-05-07 12:52:22, laser,002.541, uwb,002.290
2022-05-07 12:52:22, laser,002.576, uwb,002.330
2022-05-07 12:52:22, laser,002.613, uwb,002.420
2022-05-07 12:52:22, laser,002.652, uwb,002.450
2022-05-07 12:52:23, laser,002.723, uwb,002.500
2022-05-07 12:52:23, laser,002.760, uwb,002.540
2022-05-07 12:52:23, laser,002.795, uwb,002.570
2022-05-07 12:52:23, laser,002.831, uwb,002.570
2022-05-07 12:52:23, laser,002.902, uwb,002.590
2022-05-07 12:52:23, laser,002.939, uwb,002.670
2022-05-07 12:52:23, laser,002.976, uwb,002.770
2022-05-07 12:52:23, laser,003.013, uwb,002.830
2022-05-07 12:52:24, laser,003.083, uwb,002.860
2022-05-07 12:52:24, laser,003.119, uwb,002.900
2022-05-07 12:52:24, laser,003.154, uwb,002.960
2022-05-07 12:52:24, laser,003.189, uwb,003.080
2022-05-07 12:52:24, laser,003.261, uwb,003.120
2022-05-07 12:52:24, laser,003.296, uwb,003.140
2022-05-07 12:52:24, laser,003.334, uwb,003.130
2022-05-07 12:52:24, laser,003.409, uwb,003.150
2022-05-07 12:52:25, laser,003.447, uwb,003.190
2022-05-07 12:52:25, laser,003.482, uwb,003.260
2022-05-07 12:52:25, laser,003.521, uwb,003.320
2022-05-07 12:52:25, laser,003.557, uwb,003.360
2022-05-07 12:52:25, laser,003.595, uwb,003.450
2022-05-07 12:52:25, laser,003.682, uwb,003.470
2022-05-07 12:52:25, laser,003.722, uwb,003.510
2022-05-07 12:52:25, laser,003.761, uwb,003.500
2022-05-07 12:52:26, laser,003.838, uwb,003.560
2022-05-07 12:52:26, laser,003.878, uwb,003.620
2022-05-07 12:52:26, laser,003.916, uwb,003.670
2022-05-07 12:52:26, laser,003.954, uwb,003.720
2022-05-07 12:52:26, laser,004.032, uwb,003.760
2022-05-07 12:52:26, laser,004.072, uwb,003.790
2022-05-07 12:52:26, laser,004.112, uwb,003.880
2022-05-07 12:52:26, laser,004.151, uwb,003.910
2022-05-07 12:52:27, laser,004.228, uwb,003.970
2022-05-07 12:52:27, laser,004.269, uwb,004.030
2022-05-07 12:52:27, laser,004.308, uwb,004.080
2022-05-07 12:52:27, laser,004.347, uwb,004.110
2022-05-07 12:52:27, laser,004.422, uwb,004.210
