2022-05-07 13:33:48, laser,000.963, uwb,000.880
2022-05-07 13:33:48, laser,000.964, uwb,000.900
2022-05-07 13:33:48, laser,000.976, uwb,000.850
2022-05-07 13:33:48, laser,000.978, uwb,000.810
2022-05-07 13:33:49, laser,000.981, uwb,000.810
2022-05-07 13:33:49, laser,000.985, uwb,000.810
2022-05-07 13:33:49, laser,000.992, uwb,000.830
2022-05-07 13:33:49, laser,000.995, uwb,000.860
2022-05-07 13:33:49, laser,000.996, uwb,000.860
2022-05-07 13:33:49, laser,000.999, uwb,000.860
2022-05-07 13:33:49, laser,001.007, uwb,000.850
2022-05-07 13:33:49, laser,001.008, uwb,000.860
2022-05-07 13:33:50, laser,001.010, uwb,000.890
2022-05-07 13:33:50, laser,001.014, uwb,000.890
2022-05-07 13:33:50, laser,001.018, uwb,000.920
2022-05-07 13:33:50, laser,001.020, uwb,000.930
2022-05-07 13:33:50, laser,001.025, uwb,000.960
2022-05-07 13:33:50, laser,001.028, uwb,000.990
2022-05-07 13:33:50, laser,001.031, uwb,000.970
2022-05-07 13:33:50, laser,001.035, uwb,000.940
2022-05-07 13:33:51, laser,001.038, uwb,000.940
2022-05-07 13:33:51, laser,001.039, uwb,000.940
2022-05-07 13:33:51, laser,001.048, uwb,000.920
2022-05-07 13:33:51, laser,001.052, uwb,000.950
2022-05-07 13:33:51, laser,001.056, uwb,000.950
2022-05-07 13:33:51, laser,001.066, uwb,000.960
2022-05-07 13:33:51, laser,001.070, uwb,000.960
2022-05-07 13:33:51, laser,001.073, uwb,000.930
2022-05-07 13:33:52, laser,001.074, uwb,000.980
2022-05-07 13:33:52, laser,001.081, uwb,000.970
2022-05-07 13:33:52, laser,001.084, uwb,001.000
2022-05-07 13:33:52, laser,001.085, uwb,000.960
2022-05-07 13:33:52, laser,001.087, uwb,000.960
2022-05-07 13:33:52, laser,001.092, uwb,000.980
2022-05-07 13:33:52, laser,001.097, uwb,000.960
2022-05-07 13:33:52, laser,001.102, uwb,000.990
2022-05-07 13:33:53, laser,001.106, uwb,000.980
2022-05-07 13:33:53, laser,001.115, uwb,000.960
2022-05-07 13:33:53, laser,001.125, uwb,000.970
2022-05-07 13:33:53, laser,001.131, uwb,000.980
2022-05-07 13:33:53, laser,001.139, uwb,001.010
2022-05-07 13:33:53, laser,001.155, uwb,001.000
2022-05-07 13:33:53, laser,001.165, uwb,000.970
2022-05-07 13:33:53, laser,001.173, uwb,000.970
2022-05-07 13:33:54, laser,001.188, uwb,000.940
