2022-05-07 13:37:23, laser,000.930, uwb,000.850
2022-05-07 13:37:23, laser,000.934, uwb,000.840
2022-05-07 13:37:23, laser,000.939, uwb,000.810
2022-05-07 13:37:23, laser,000.947, uwb,000.810
2022-05-07 13:37:23, laser,000.948, uwb,000.830
2022-05-07 13:37:23, laser,000.949, uwb,000.830
2022-05-07 13:37:24, laser,000.950, uwb,000.860
2022-05-07 13:37:24, laser,000.952, uwb,000.850
2022-05-07 13:37:24, laser,000.952, uwb,000.860
2022-05-07 13:37:24, laser,000.952, uwb,000.880
2022-05-07 13:37:24, laser,000.953, uwb,000.860
2022-05-07 13:37:24, laser,000.956, uwb,000.820
2022-05-07 13:37:24, laser,000.958, uwb,000.840
2022-05-07 13:37:24, laser,000.959, uwb,000.850
2022-05-07 13:37:25, laser,000.961, uwb,000.870
2022-05-07 13:37:25, laser,000.962, uwb,000.870
2022-05-07 13:37:25, laser,000.963, uwb,000.880
2022-05-07 13:37:25, laser,000.963, uwb,000.880
2022-05-07 13:37:25, laser,000.964, uwb,000.880
2022-05-07 13:37:25, laser,000.964, uwb,000.860
2022-05-07 13:37:25, laser,000.965, uwb,000.870
2022-05-07 13:37:25, laser,000.970, uwb,000.870
2022-05-07 13:37:26, laser,000.984, uwb,000.870
2022-05-07 13:37:26, laser,001.008, uwb,000.940
2022-05-07 13:37:26, laser,001.019, uwb,000.920
2022-05-07 13:37:26, laser,001.027, uwb,000.910
2022-05-07 13:37:26, laser,001.034, uwb,000.910
2022-05-07 13:37:26, laser,001.038, uwb,000.940
2022-05-07 13:37:26, laser,001.041, uwb,000.970
2022-05-07 13:37:26, laser,001.045, uwb,000.960
2022-05-07 13:37:27, laser,001.063, uwb,000.950
2022-05-07 13:37:27, laser,001.070, uwb,001.000
2022-05-07 13:37:27, laser,001.080, uwb,000.960
2022-05-07 13:37:27, laser,001.087, uwb,000.930
2022-05-07 13:37:27, laser,001.102, uwb,000.950
2022-05-07 13:37:27, laser,001.108, uwb,000.950
2022-05-07 13:37:27, laser,001.114, uwb,001.010
2022-05-07 13:37:27, laser,001.117, uwb,001.010
2022-05-07 13:37:28, laser,001.133, uwb,000.990
2022-05-07 13:37:28, laser,001.136, uwb,000.990
2022-05-07 13:37:28, laser,001.146, uwb,000.990
2022-05-07 13:37:28, laser,001.153, uwb,001.000
2022-05-07 13:37:28, laser,001.172, uwb,001.000
2022-05-07 13:37:28, laser,001.183, uwb,001.000
2022-05-07 13:37:28, laser,001.195, uwb,001.000
2022-05-07 13:37:29, laser,001.209, uwb,001.000
2022-05-07 13:37:29, laser,001.236, uwb,000.990
2022-05-07 13:37:29, laser,001.249, uwb,001.020
2022-05-07 13:37:29, laser,001.263, uwb,001.070
2022-05-07 13:37:29, laser,001.285, uwb,001.070
2022-05-07 13:37:29, laser,001.295, uwb,001.080
2022-05-07 13:37:29, laser,001.306, uwb,001.140
2022-05-07 13:37:29, laser,001.321, uwb,001.140
2022-05-07 13:37:30, laser,001.333, uwb,001.120
2022-05-07 13:37:30, laser,001.345, uwb,001.140
2022-05-07 13:37:30, laser,001.370, uwb,001.150
2022-05-07 13:37:30, laser,001.380, uwb,001.170
2022-05-07 13:37:30, laser,001.393, uwb,001.150
2022-05-07 13:37:30, laser,001.404, uwb,001.150
2022-05-07 13:37:30, laser,001.422, uwb,001.190
2022-05-07 13:37:30, laser,001.430, uwb,001.230
2022-05-07 13:37:31, laser,001.439, uwb,001.260
2022-05-07 13:37:31, laser,001.453, uwb,001.240
2022-05-07 13:37:31, laser,001.456, uwb,001.270
2022-05-07 13:37:31, laser,001.464, uwb,001.330
2022-05-07 13:37:31, laser,001.470, uwb,001.320
2022-05-07 13:37:31, laser,001.482, uwb,001.310
2022-05-07 13:37:31, laser,001.485, uwb,001.340
2022-05-07 13:37:32, laser,001.494, uwb,001.290
2022-05-07 13:37:32, laser,001.514, uwb,001.260
2022-05-07 13:37:32, laser,001.525, uwb,001.290
2022-05-07 13:37:32, laser,001.537, uwb,001.300
2022-05-07 13:37:32, laser,001.547, uwb,001.310
2022-05-07 13:37:32, laser,001.567, uwb,001.330
2022-05-07 13:37:32, laser,001.576, uwb,001.360
2022-05-07 13:37:32, laser,001.586, uwb,001.390
2022-05-07 13:37:33, laser,001.594, uwb,001.380
2022-05-07 13:37:33, laser,001.611, uwb,001.400
2022-05-07 13:37:33, laser,001.618, uwb,001.410
2022-05-07 13:37:33, laser,001.630, uwb,001.390
2022-05-07 13:37:33, laser,001.639, uwb,001.440
2022-05-07 13:37:33, laser,001.653, uwb,001.440
2022-05-07 13:37:33, laser,001.659, uwb,001.460
