2022-05-07 13:08:49, laser,001.015, uwb,000.930
2022-05-07 13:08:49, laser,001.021, uwb,000.950
2022-05-07 13:08:49, laser,001.030, uwb,000.940
2022-05-07 13:08:49, laser,001.052, uwb,000.920
2022-05-07 13:08:49, laser,001.066, uwb,000.870
2022-05-07 13:08:50, laser,001.080, uwb,000.870
2022-05-07 13:08:50, laser,001.095, uwb,000.890
2022-05-07 13:08:50, laser,001.128, uwb,000.920
2022-05-07 13:08:50, laser,001.146, uwb,000.930
2022-05-07 13:08:50, laser,001.166, uwb,000.990
2022-05-07 13:08:50, laser,001.186, uwb,001.050
2022-05-07 13:08:50, laser,001.236, uwb,001.070
2022-05-07 13:08:50, laser,001.262, uwb,001.070
2022-05-07 13:08:51, laser,001.293, uwb,001.140
2022-05-07 13:08:51, laser,001.362, uwb,001.170
2022-05-07 13:08:51, laser,001.403, uwb,001.210
2022-05-07 13:08:51, laser,001.441, uwb,001.280
2022-05-07 13:08:51, laser,001.481, uwb,001.310
2022-05-07 13:08:51, laser,001.558, uwb,001.320
2022-05-07 13:08:51, laser,001.595, uwb,001.350
2022-05-07 13:08:52, laser,001.634, uwb,001.360
2022-05-07 13:08:52, laser,001.675, uwb,001.420
2022-05-07 13:08:52, laser,001.754, uwb,001.430
2022-05-07 13:08:52, laser,001.798, uwb,001.520
2022-05-07 13:08:52, laser,001.843, uwb,001.580
2022-05-07 13:08:52, laser,001.885, uwb,001.600
2022-05-07 13:08:52, laser,001.966, uwb,001.640
2022-05-07 13:08:52, laser,002.004, uwb,001.730
2022-05-07 13:08:53, laser,002.045, uwb,001.790
2022-05-07 13:08:53, laser,002.085, uwb,001.860
2022-05-07 13:08:53, laser,002.169, uwb,001.930
2022-05-07 13:08:53, laser,002.214, uwb,002.010
2022-05-07 13:08:53, laser,002.260, uwb,002.020
2022-05-07 13:08:53, laser,002.302, uwb,002.050
2022-05-07 13:08:53, laser,002.389, uwb,002.150
2022-05-07 13:08:53, laser,002.433, uwb,002.170
2022-05-07 13:08:54, laser,002.478, uwb,002.190
2022-05-07 13:08:54, laser,002.570, uwb,002.240
2022-05-07 13:08:54, laser,002.615, uwb,002.300
2022-05-07 13:08:54, laser,002.660, uwb,002.390
2022-05-07 13:08:54, laser,002.708, uwb,002.450
2022-05-07 13:08:54, laser,002.801, uwb,002.510
2022-05-07 13:08:54, laser,002.848, uwb,002.560
2022-05-07 13:08:54, laser,002.894, uwb,002.640
2022-05-07 13:08:55, laser,002.939, uwb,002.670
2022-05-07 13:08:55, laser,003.033, uwb,002.690
2022-05-07 13:08:55, laser,003.076, uwb,002.730
2022-05-07 13:08:55, laser,003.119, uwb,002.820
2022-05-07 13:08:55, laser,003.163, uwb,002.860
2022-05-07 13:08:55, laser,003.249, uwb,002.910
2022-05-07 13:08:55, laser,003.294, uwb,002.970
2022-05-07 13:08:55, laser,003.337, uwb,003.070
2022-05-07 13:08:56, laser,003.382, uwb,003.110
2022-05-07 13:08:56, laser,003.471, uwb,003.230
2022-05-07 13:08:56, laser,003.516, uwb,003.270
2022-05-07 13:08:56, laser,003.558, uwb,003.280
2022-05-07 13:08:56, laser,003.648, uwb,003.300
2022-05-07 13:08:56, laser,003.691, uwb,003.390
2022-05-07 13:08:56, laser,003.735, uwb,003.450
2022-05-07 13:08:56, laser,003.777, uwb,003.510
2022-05-07 13:08:57, laser,003.858, uwb,003.570
2022-05-07 13:08:57, laser,003.896, uwb,003.630
2022-05-07 13:08:57, laser,003.936, uwb,003.760
2022-05-07 13:08:57, laser,003.974, uwb,003.750
2022-05-07 13:08:57, laser,004.052, uwb,003.820
2022-05-07 13:08:57, laser,004.087, uwb,003.860
2022-05-07 13:08:57, laser,004.127, uwb,003.890
2022-05-07 13:08:57, laser,004.163, uwb,003.940
2022-05-07 13:08:58, laser,004.238, uwb,004.010
2022-05-07 13:08:58, laser,004.238, uwb,004.040
2022-05-07 13:08:58, laser,004.238, uwb,004.070
2022-05-07 13:08:58, laser,004.370, uwb,004.120
2022-05-07 13:08:58, laser,004.407, uwb,004.150
2022-05-07 13:08:58, laser,004.441, uwb,004.210
2022-05-07 13:08:58, laser,004.476, uwb,004.270
2022-05-07 13:08:58, laser,004.547, uwb,004.310
2022-05-07 13:08:59, laser,004.583, uwb,004.340
2022-05-07 13:08:59, laser,004.617, uwb,004.430
2022-05-07 13:08:59, laser,004.650, uwb,004.480
2022-05-07 13:08:59, laser,004.714, uwb,004.510
2022-05-07 13:08:59, laser,004.744, uwb,004.530
2022-05-07 13:08:59, laser,004.778, uwb,004.570
2022-05-07 13:08:59, laser,004.840, uwb,004.600
2022-05-07 13:08:59, laser,004.874, uwb,004.640
2022-05-07 13:09:00, laser,004.903, uwb,004.620
2022-05-07 13:09:00, laser,004.935, uwb,004.630
2022-05-07 13:09:00, laser,005.000, uwb,004.690
2022-05-07 13:09:00, laser,005.034, uwb,004.750
2022-05-07 13:09:00, laser,005.070, uwb,004.920
2022-05-07 13:09:00, laser,005.106, uwb,004.950
2022-05-07 13:09:00, laser,005.180, uwb,004.990
2022-05-07 13:09:00, laser,005.217, uwb,005.020
2022-05-07 13:09:01, laser,005.255, uwb,005.070
2022-05-07 13:09:01, laser,005.294, uwb,005.100
2022-05-07 13:09:01, laser,005.372, uwb,005.120
2022-05-07 13:09:01, laser,005.410, uwb,005.170
2022-05-07 13:09:01, laser,005.451, uwb,005.210
2022-05-07 13:09:01, laser,005.490, uwb,005.230
2022-05-07 13:09:01, laser,005.564, uwb,005.250
2022-05-07 13:09:01, laser,005.606, uwb,005.340
2022-05-07 13:09:02, laser,005.642, uwb,005.380
2022-05-07 13:09:02, laser,005.679, uwb,005.490
2022-05-07 13:09:02, laser,005.758, uwb,005.510
2022-05-07 13:09:02, laser,005.793, uwb,005.550
2022-05-07 13:09:02, laser,005.833, uwb,005.610
2022-05-07 13:09:02, laser,005.902, uwb,005.640
2022-05-07 13:09:02, laser,005.936, uwb,005.700
2022-05-07 13:09:02, laser,005.968, uwb,005.750
2022-05-07 13:09:03, laser,006.000, uwb,005.790
2022-05-07 13:09:03, laser,006.072, uwb,005.900
2022-05-07 13:09:03, laser,006.109, uwb,005.930
2022-05-07 13:09:03, laser,006.146, uwb,006.010
2022-05-07 13:09:03, laser,006.182, uwb,006.020
2022-05-07 13:09:03, laser,006.252, uwb,006.050
2022-05-07 13:09:03, laser,006.287, uwb,006.080
