2022-05-07 11:55:17, laser,001.024, uwb,000.990
2022-05-07 11:55:17, laser,001.026, uwb,001.010
2022-05-07 11:55:17, laser,001.032, uwb,000.970
2022-05-07 11:55:18, laser,001.035, uwb,000.960
2022-05-07 11:55:18, laser,001.043, uwb,000.930
2022-05-07 11:55:18, laser,001.044, uwb,000.960
2022-05-07 11:55:18, laser,001.051, uwb,000.960
2022-05-07 11:55:18, laser,001.054, uwb,001.020
2022-05-07 11:55:18, laser,001.059, uwb,001.030
2022-05-07 11:55:18, laser,001.071, uwb,001.000
2022-05-07 11:55:18, laser,001.073, uwb,001.070
2022-05-07 11:55:19, laser,001.084, uwb,001.090
2022-05-07 11:55:19, laser,001.087, uwb,001.060
2022-05-07 11:55:19, laser,001.103, uwb,001.070
2022-05-07 11:55:19, laser,001.109, uwb,001.070
2022-05-07 11:55:19, laser,001.118, uwb,001.100
2022-05-07 11:55:19, laser,001.127, uwb,001.080
2022-05-07 11:55:19, laser,001.150, uwb,001.040
2022-05-07 11:55:20, laser,001.162, uwb,001.010
2022-05-07 11:55:20, laser,001.174, uwb,001.000
2022-05-07 11:55:20, laser,001.186, uwb,001.000
2022-05-07 11:55:20, laser,001.210, uwb,001.030
2022-05-07 11:55:20, laser,001.223, uwb,001.020
2022-05-07 11:55:20, laser,001.236, uwb,001.010
2022-05-07 11:55:20, laser,001.248, uwb,001.060
2022-05-07 11:55:20, laser,001.271, uwb,001.080
2022-05-07 11:55:21, laser,001.282, uwb,001.110
2022-05-07 11:55:21, laser,001.295, uwb,001.130
2022-05-07 11:55:21, laser,001.307, uwb,001.150
2022-05-07 11:55:21, laser,001.336, uwb,001.200
2022-05-07 11:55:21, laser,001.349, uwb,001.190
2022-05-07 11:55:21, laser,001.362, uwb,001.190
2022-05-07 11:55:21, laser,001.390, uwb,001.250
2022-05-07 11:55:21, laser,001.404, uwb,001.260
2022-05-07 11:55:22, laser,001.418, uwb,001.310
2022-05-07 11:55:22, laser,001.432, uwb,001.300
2022-05-07 11:55:22, laser,001.457, uwb,001.350
2022-05-07 11:55:22, laser,001.470, uwb,001.380
2022-05-07 11:55:22, laser,001.482, uwb,001.370
2022-05-07 11:55:22, laser,001.495, uwb,001.420
2022-05-07 11:55:22, laser,001.519, uwb,001.460
2022-05-07 11:55:22, laser,001.533, uwb,001.470
2022-05-07 11:55:23, laser,001.544, uwb,001.440
2022-05-07 11:55:23, laser,001.559, uwb,001.440
2022-05-07 11:55:23, laser,001.586, uwb,001.440
2022-05-07 11:55:23, laser,001.602, uwb,001.410
2022-05-07 11:55:23, laser,001.616, uwb,001.480
2022-05-07 11:55:23, laser,001.631, uwb,001.470
2022-05-07 11:55:23, laser,001.663, uwb,001.510
2022-05-07 11:55:23, laser,001.679, uwb,001.500
2022-05-07 11:55:24, laser,001.695, uwb,001.490
2022-05-07 11:55:24, laser,001.710, uwb,001.520
2022-05-07 11:55:24, laser,001.744, uwb,001.550
2022-05-07 11:55:24, laser,001.759, uwb,001.590
2022-05-07 11:55:24, laser,001.774, uwb,001.590
2022-05-07 11:55:24, laser,001.805, uwb,001.620
2022-05-07 11:55:24, laser,001.821, uwb,001.630
2022-05-07 11:55:24, laser,001.836, uwb,001.630
2022-05-07 11:55:25, laser,001.850, uwb,001.680
2022-05-07 11:55:25, laser,001.877, uwb,001.710
2022-05-07 11:55:25, laser,001.891, uwb,001.670
2022-05-07 11:55:25, laser,001.905, uwb,001.650
2022-05-07 11:55:25, laser,001.917, uwb,001.700
2022-05-07 11:55:25, laser,001.942, uwb,001.720
2022-05-07 11:55:25, laser,001.954, uwb,001.760
2022-05-07 11:55:25, laser,001.968, uwb,001.770
2022-05-07 11:55:26, laser,001.993, uwb,001.810
2022-05-07 11:55:26, laser,002.008, uwb,001.810
2022-05-07 11:55:26, laser,002.023, uwb,001.820
2022-05-07 11:55:26, laser,002.054, uwb,001.870
2022-05-07 11:55:26, laser,002.070, uwb,001.900
2022-05-07 11:55:26, laser,002.087, uwb,001.930
2022-05-07 11:55:26, laser,002.105, uwb,001.940
2022-05-07 11:55:26, laser,002.138, uwb,001.990
2022-05-07 11:55:27, laser,002.157, uwb,002.040
2022-05-07 11:55:27, laser,002.173, uwb,002.060
2022-05-07 11:55:27, laser,002.190, uwb,002.040
2022-05-07 11:55:27, laser,002.221, uwb,002.070
2022-05-07 11:55:27, laser,002.238, uwb,002.080
2022-05-07 11:55:27, laser,002.255, uwb,002.100
2022-05-07 11:55:27, laser,002.270, uwb,002.040
2022-05-07 11:55:27, laser,002.301, uwb,002.070
2022-05-07 11:55:28, laser,002.317, uwb,002.160
2022-05-07 11:55:28, laser,002.331, uwb,002.190
2022-05-07 11:55:28, laser,002.346, uwb,002.220
2022-05-07 11:55:28, laser,002.376, uwb,002.200
2022-05-07 11:55:28, laser,002.392, uwb,002.250
2022-05-07 11:55:28, laser,002.408, uwb,002.260
2022-05-07 11:55:28, laser,002.438, uwb,002.280
2022-05-07 11:55:28, laser,002.454, uwb,002.290
2022-05-07 11:55:29, laser,002.472, uwb,002.310
2022-05-07 11:55:29, laser,002.489, uwb,002.320
2022-05-07 11:55:29, laser,002.525, uwb,002.350
2022-05-07 11:55:29, laser,002.543, uwb,002.390
2022-05-07 11:55:29, laser,002.563, uwb,002.380
2022-05-07 11:55:29, laser,002.583, uwb,002.380
2022-05-07 11:55:29, laser,002.616, uwb,002.410
2022-05-07 11:55:29, laser,002.633, uwb,002.410
2022-05-07 11:55:30, laser,002.650, uwb,002.480
2022-05-07 11:55:30, laser,002.668, uwb,002.510
2022-05-07 11:55:30, laser,002.701, uwb,002.530
2022-05-07 11:55:30, laser,002.717, uwb,002.590
2022-05-07 11:55:30, laser,002.733, uwb,002.600
2022-05-07 11:55:30, laser,002.748, uwb,002.610
2022-05-07 11:55:30, laser,002.779, uwb,002.630
2022-05-07 11:55:30, laser,002.793, uwb,002.660
2022-05-07 11:55:31, laser,002.806, uwb,002.750
2022-05-07 11:55:31, laser,002.822, uwb,002.840
2022-05-07 11:55:31, laser,002.849, uwb,002.780
2022-05-07 11:55:31, laser,002.864, uwb,002.810
2022-05-07 11:55:31, laser,002.880, uwb,002.810
2022-05-07 11:55:31, laser,002.914, uwb,002.830
2022-05-07 11:55:31, laser,002.930, uwb,002.860
2022-05-07 11:55:31, laser,002.947, uwb,002.920
2022-05-07 11:55:32, laser,002.959, uwb,002.990
2022-05-07 11:55:32, laser,002.990, uwb,003.010
