2022-05-07 13:09:50, laser,001.087, uwb,000.960
2022-05-07 13:09:50, laser,001.106, uwb,001.000
2022-05-07 13:09:50, laser,001.128, uwb,000.970
2022-05-07 13:09:50, laser,001.173, uwb,000.960
2022-05-07 13:09:50, laser,001.198, uwb,000.940
2022-05-07 13:09:50, laser,001.223, uwb,000.970
2022-05-07 13:09:51, laser,001.248, uwb,000.990
2022-05-07 13:09:51, laser,001.300, uwb,001.020
2022-05-07 13:09:51, laser,001.328, uwb,001.070
2022-05-07 13:09:51, laser,001.328, uwb,001.090
2022-05-07 13:09:51, laser,001.328, uwb,001.110
2022-05-07 13:09:51, laser,001.437, uwb,001.160
2022-05-07 13:09:51, laser,001.473, uwb,001.210
2022-05-07 13:09:51, laser,001.541, uwb,001.300
2022-05-07 13:09:52, laser,001.575, uwb,001.300
2022-05-07 13:09:52, laser,001.609, uwb,001.370
2022-05-07 13:09:52, laser,001.644, uwb,001.390
2022-05-07 13:09:52, laser,001.720, uwb,001.440
2022-05-07 13:09:52, laser,001.761, uwb,001.470
2022-05-07 13:09:52, laser,001.800, uwb,001.530
2022-05-07 13:09:52, laser,001.878, uwb,001.580
2022-05-07 13:09:52, laser,001.917, uwb,001.630
2022-05-07 13:09:53, laser,001.953, uwb,001.750
2022-05-07 13:09:53, laser,001.991, uwb,001.760
2022-05-07 13:09:53, laser,002.064, uwb,001.770
2022-05-07 13:09:53, laser,002.099, uwb,001.860
2022-05-07 13:09:53, laser,002.137, uwb,001.890
2022-05-07 13:09:53, laser,002.173, uwb,001.910
2022-05-07 13:09:53, laser,002.257, uwb,001.970
2022-05-07 13:09:53, laser,002.298, uwb,002.000
2022-05-07 13:09:54, laser,002.341, uwb,002.070
2022-05-07 13:09:54, laser,002.386, uwb,002.140
2022-05-07 13:09:54, laser,002.474, uwb,002.180
2022-05-07 13:09:54, laser,002.522, uwb,002.170
2022-05-07 13:09:54, laser,002.570, uwb,002.270
2022-05-07 13:09:54, laser,002.617, uwb,002.320
2022-05-07 13:09:54, laser,002.718, uwb,002.470
2022-05-07 13:09:54, laser,002.769, uwb,002.550
2022-05-07 13:09:55, laser,002.817, uwb,002.650
2022-05-07 13:09:55, laser,002.866, uwb,002.710
2022-05-07 13:09:55, laser,002.965, uwb,002.710
2022-05-07 13:09:55, laser,003.016, uwb,002.820
2022-05-07 13:09:55, laser,003.065, uwb,002.840
2022-05-07 13:09:55, laser,003.162, uwb,002.920
2022-05-07 13:09:55, laser,003.209, uwb,002.940
2022-05-07 13:09:55, laser,003.259, uwb,002.990
2022-05-07 13:09:56, laser,003.305, uwb,003.040
2022-05-07 13:09:56, laser,003.400, uwb,003.100
2022-05-07 13:09:56, laser,003.450, uwb,003.130
2022-05-07 13:09:56, laser,003.499, uwb,003.230
2022-05-07 13:09:56, laser,003.546, uwb,003.290
2022-05-07 13:09:56, laser,003.642, uwb,003.320
2022-05-07 13:09:56, laser,003.690, uwb,003.360
2022-05-07 13:09:57, laser,003.739, uwb,003.450
2022-05-07 13:09:57, laser,003.789, uwb,003.510
2022-05-07 13:09:57, laser,003.883, uwb,003.590
2022-05-07 13:09:57, laser,003.931, uwb,003.680
2022-05-07 13:09:57, laser,003.976, uwb,003.670
2022-05-07 13:09:57, laser,004.021, uwb,003.750
2022-05-07 13:09:57, laser,004.115, uwb,003.850
2022-05-07 13:09:57, laser,004.162, uwb,003.880
2022-05-07 13:09:58, laser,004.211, uwb,003.990
2022-05-07 13:09:58, laser,004.256, uwb,004.020
2022-05-07 13:09:58, laser,004.352, uwb,004.100
2022-05-07 13:09:58, laser,004.397, uwb,004.120
2022-05-07 13:09:58, laser,004.445, uwb,004.170
2022-05-07 13:09:58, laser,004.533, uwb,004.260
2022-05-07 13:09:58, laser,004.579, uwb,004.290
2022-05-07 13:09:58, laser,004.619, uwb,004.330
2022-05-07 13:09:59, laser,004.658, uwb,004.410
2022-05-07 13:09:59, laser,004.739, uwb,004.450
2022-05-07 13:09:59, laser,004.780, uwb,004.440
2022-05-07 13:09:59, laser,004.817, uwb,004.500
2022-05-07 13:09:59, laser,004.857, uwb,004.590
2022-05-07 13:09:59, laser,004.936, uwb,004.650
2022-05-07 13:09:59, laser,004.976, uwb,004.690
2022-05-07 13:09:59, laser,005.016, uwb,004.730
2022-05-07 13:10:00, laser,005.056, uwb,004.840
2022-05-07 13:10:00, laser,005.134, uwb,004.840
2022-05-07 13:10:00, laser,005.173, uwb,004.910
2022-05-07 13:10:00, laser,005.211, uwb,004.940
2022-05-07 13:10:00, laser,005.247, uwb,005.040
2022-05-07 13:10:00, laser,005.325, uwb,005.100
2022-05-07 13:10:00, laser,005.362, uwb,005.100
2022-05-07 13:10:00, laser,005.400, uwb,005.170
2022-05-07 13:10:01, laser,005.475, uwb,005.160
2022-05-07 13:10:01, laser,005.512, uwb,005.220
2022-05-07 13:10:01, laser,005.545, uwb,005.260
2022-05-07 13:10:01, laser,005.578, uwb,005.340
2022-05-07 13:10:01, laser,005.613, uwb,005.390
2022-05-07 13:10:01, laser,005.646, uwb,005.420
2022-05-07 13:10:01, laser,005.646, uwb,005.460
2022-05-07 13:10:01, laser,005.775, uwb,005.540
2022-05-07 13:10:02, laser,005.807, uwb,005.600
2022-05-07 13:10:02, laser,005.844, uwb,005.680
2022-05-07 13:10:02, laser,005.877, uwb,005.690
2022-05-07 13:10:02, laser,005.945, uwb,005.710
2022-05-07 13:10:02, laser,005.979, uwb,005.780
2022-05-07 13:10:02, laser,006.013, uwb,005.820
2022-05-07 13:10:02, laser,006.042, uwb,005.870
2022-05-07 13:10:02, laser,006.108, uwb,005.870
2022-05-07 13:10:03, laser,006.141, uwb,005.880
2022-05-07 13:10:03, laser,006.174, uwb,005.910
2022-05-07 13:10:03, laser,006.207, uwb,005.920
2022-05-07 13:10:03, laser,006.272, uwb,005.950
2022-05-07 13:10:03, laser,006.308, uwb,005.990
2022-05-07 13:10:03, laser,006.339, uwb,006.070
2022-05-07 13:10:03, laser,006.371, uwb,006.190
2022-05-07 13:10:03, laser,006.436, uwb,006.190
2022-05-07 13:10:04, laser,006.473, uwb,006.200
2022-05-07 13:10:04, laser,006.502, uwb,006.190
2022-05-07 13:10:04, laser,006.565, uwb,006.290
2022-05-07 13:10:04, laser,006.597, uwb,006.320
2022-05-07 13:10:04, laser,006.625, uwb,006.370
2022-05-07 13:10:04, laser,006.653, uwb,006.430
2022-05-07 13:10:04, laser,006.708, uwb,006.450
2022-05-07 13:10:04, laser,006.730, uwb,006.450
2022-05-07 13:10:05, laser,006.753, uwb,006.470
2022-05-07 13:10:05, laser,006.772, uwb,006.490
2022-05-07 13:10:05, laser,006.810, uwb,006.540
2022-05-07 13:10:05, laser,006.828, uwb,006.600
2022-05-07 13:10:05, laser,006.846, uwb,006.640
2022-05-07 13:10:05, laser,006.863, uwb,006.670
2022-05-07 13:10:05, laser,006.895, uwb,006.690
2022-05-07 13:10:05, laser,006.908, uwb,006.730
2022-05-07 13:10:06, laser,006.924, uwb,006.740
2022-05-07 13:10:06, laser,006.934, uwb,006.760
