2022-05-07 13:50:18, laser,001.067, uwb,000.930
2022-05-07 13:50:18, laser,001.076, uwb,000.930
2022-05-07 13:50:18, laser,001.083, uwb,000.920
2022-05-07 13:50:18, laser,001.091, uwb,000.910
2022-05-07 13:50:18, laser,001.112, uwb,000.920
2022-05-07 13:50:18, laser,001.125, uwb,000.930
2022-05-07 13:50:19, laser,001.140, uwb,000.960
2022-05-07 13:50:19, laser,001.158, uwb,000.980
2022-05-07 13:50:19, laser,001.194, uwb,001.020
2022-05-07 13:50:19, laser,001.212, uwb,000.990
2022-05-07 13:50:19, laser,001.229, uwb,001.010
2022-05-07 13:50:19, laser,001.250, uwb,001.060
2022-05-07 13:50:19, laser,001.290, uwb,001.050
2022-05-07 13:50:19, laser,001.306, uwb,001.030
2022-05-07 13:50:20, laser,001.325, uwb,001.050
2022-05-07 13:50:20, laser,001.354, uwb,001.080
2022-05-07 13:50:20, laser,001.364, uwb,001.070
2022-05-07 13:50:20, laser,001.377, uwb,001.090
2022-05-07 13:50:20, laser,001.386, uwb,001.100
2022-05-07 13:50:20, laser,001.405, uwb,001.100
2022-05-07 13:50:20, laser,001.413, uwb,001.120
2022-05-07 13:50:20, laser,001.421, uwb,001.190
2022-05-07 13:50:21, laser,001.430, uwb,001.160
2022-05-07 13:50:21, laser,001.451, uwb,001.150
2022-05-07 13:50:21, laser,001.464, uwb,001.180
2022-05-07 13:50:21, laser,001.478, uwb,001.160
2022-05-07 13:50:21, laser,001.490, uwb,001.180
2022-05-07 13:50:21, laser,001.518, uwb,001.210
2022-05-07 13:50:21, laser,001.532, uwb,001.260
2022-05-07 13:50:21, laser,001.546, uwb,001.270
2022-05-07 13:50:22, laser,001.560, uwb,001.310
2022-05-07 13:50:22, laser,001.584, uwb,001.310
2022-05-07 13:50:22, laser,001.597, uwb,001.310
2022-05-07 13:50:22, laser,001.610, uwb,001.310
2022-05-07 13:50:22, laser,001.624, uwb,001.310
2022-05-07 13:50:22, laser,001.652, uwb,001.320
2022-05-07 13:50:22, laser,001.665, uwb,001.350
2022-05-07 13:50:22, laser,001.678, uwb,001.370
2022-05-07 13:50:23, laser,001.692, uwb,001.410
2022-05-07 13:50:23, laser,001.717, uwb,001.410
2022-05-07 13:50:23, laser,001.730, uwb,001.460
2022-05-07 13:50:23, laser,001.745, uwb,001.550
2022-05-07 13:50:23, laser,001.771, uwb,001.580
2022-05-07 13:50:23, laser,001.784, uwb,001.600
2022-05-07 13:50:23, laser,001.795, uwb,001.600
2022-05-07 13:50:23, laser,001.808, uwb,001.550
2022-05-07 13:50:24, laser,001.834, uwb,001.620
2022-05-07 13:50:24, laser,001.847, uwb,001.650
2022-05-07 13:50:24, laser,001.857, uwb,001.680
2022-05-07 13:50:24, laser,001.870, uwb,001.650
2022-05-07 13:50:24, laser,001.895, uwb,001.680
2022-05-07 13:50:24, laser,001.907, uwb,001.650
2022-05-07 13:50:24, laser,001.916, uwb,001.670
2022-05-07 13:50:24, laser,001.927, uwb,001.670
2022-05-07 13:50:25, laser,001.948, uwb,001.680
2022-05-07 13:50:25, laser,001.960, uwb,001.670
2022-05-07 13:50:25, laser,001.968, uwb,001.700
2022-05-07 13:50:25, laser,001.979, uwb,001.690
2022-05-07 13:50:25, laser,001.989, uwb,001.730
2022-05-07 13:50:25, laser,001.989, uwb,001.760
2022-05-07 13:50:25, laser,002.037, uwb,001.830
2022-05-07 13:50:25, laser,002.050, uwb,001.890
2022-05-07 13:50:26, laser,002.062, uwb,001.890
2022-05-07 13:50:26, laser,002.080, uwb,001.900
2022-05-07 13:50:26, laser,002.114, uwb,001.950
2022-05-07 13:50:26, laser,002.130, uwb,001.980
2022-05-07 13:50:26, laser,002.149, uwb,001.990
2022-05-07 13:50:26, laser,002.163, uwb,002.070
2022-05-07 13:50:26, laser,002.196, uwb,002.060
2022-05-07 13:50:26, laser,002.210, uwb,002.060
2022-05-07 13:50:27, laser,002.227, uwb,002.020
2022-05-07 13:50:27, laser,002.255, uwb,002.040
2022-05-07 13:50:27, laser,002.269, uwb,002.070
2022-05-07 13:50:27, laser,002.284, uwb,002.060
2022-05-07 13:50:27, laser,002.298, uwb,002.090
2022-05-07 13:50:27, laser,002.326, uwb,002.090
2022-05-07 13:50:27, laser,002.340, uwb,002.150
2022-05-07 13:50:28, laser,002.355, uwb,002.140
2022-05-07 13:50:28, laser,002.371, uwb,002.140
2022-05-07 13:50:28, laser,002.400, uwb,002.170
2022-05-07 13:50:28, laser,002.417, uwb,002.160
2022-05-07 13:50:28, laser,002.431, uwb,002.180
2022-05-07 13:50:28, laser,002.447, uwb,002.210
2022-05-07 13:50:28, laser,002.483, uwb,002.210
2022-05-07 13:50:28, laser,002.498, uwb,002.220
2022-05-07 13:50:29, laser,002.514, uwb,002.300
2022-05-07 13:50:29, laser,002.530, uwb,002.360
2022-05-07 13:50:29, laser,002.562, uwb,002.360
2022-05-07 13:50:29, laser,002.579, uwb,002.360
2022-05-07 13:50:29, laser,002.595, uwb,002.370
2022-05-07 13:50:29, laser,002.628, uwb,002.390
2022-05-07 13:50:29, laser,002.642, uwb,002.410
2022-05-07 13:50:29, laser,002.657, uwb,002.430
2022-05-07 13:50:30, laser,002.672, uwb,002.420
2022-05-07 13:50:30, laser,002.698, uwb,002.470
2022-05-07 13:50:30, laser,002.713, uwb,002.560
2022-05-07 13:50:30, laser,002.724, uwb,002.540
2022-05-07 13:50:30, laser,002.739, uwb,002.530
2022-05-07 13:50:30, laser,002.763, uwb,002.540
2022-05-07 13:50:30, laser,002.775, uwb,002.540
2022-05-07 13:50:30, laser,002.788, uwb,002.570
2022-05-07 13:50:31, laser,002.803, uwb,002.600
2022-05-07 13:50:31, laser,002.829, uwb,002.620
2022-05-07 13:50:31, laser,002.843, uwb,002.680
