2022-05-07 12:49:47, laser,001.173, uwb,001.020
2022-05-07 12:49:47, laser,001.190, uwb,001.010
2022-05-07 12:49:47, laser,001.206, uwb,000.980
2022-05-07 12:49:48, laser,001.222, uwb,001.060
2022-05-07 12:49:48, laser,001.258, uwb,001.050
2022-05-07 12:49:48, laser,001.276, uwb,001.050
2022-05-07 12:49:48, laser,001.291, uwb,001.070
2022-05-07 12:49:48, laser,001.322, uwb,001.100
2022-05-07 12:49:48, laser,001.337, uwb,001.120
2022-05-07 12:49:48, laser,001.349, uwb,001.140
2022-05-07 12:49:48, laser,001.364, uwb,001.140
2022-05-07 12:49:49, laser,001.393, uwb,001.140
2022-05-07 12:49:49, laser,001.404, uwb,001.180
2022-05-07 12:49:49, laser,001.417, uwb,001.210
2022-05-07 12:49:49, laser,001.433, uwb,001.260
2022-05-07 12:49:49, laser,001.469, uwb,001.320
2022-05-07 12:49:49, laser,001.492, uwb,001.290
2022-05-07 12:49:49, laser,001.515, uwb,001.370
2022-05-07 12:49:49, laser,001.539, uwb,001.360
2022-05-07 12:49:50, laser,001.586, uwb,001.380
2022-05-07 12:49:50, laser,001.612, uwb,001.370
2022-05-07 12:49:50, laser,001.640, uwb,001.430
2022-05-07 12:49:50, laser,001.669, uwb,001.490
2022-05-07 12:49:50, laser,001.727, uwb,001.510
2022-05-07 12:49:50, laser,001.756, uwb,001.530
2022-05-07 12:49:50, laser,001.790, uwb,001.570
2022-05-07 12:49:50, laser,001.822, uwb,001.590
2022-05-07 12:49:51, laser,001.885, uwb,001.710
2022-05-07 12:49:51, laser,001.919, uwb,001.700
2022-05-07 12:49:51, laser,001.951, uwb,001.750
2022-05-07 12:49:51, laser,002.013, uwb,001.770
2022-05-07 12:49:51, laser,002.046, uwb,001.820
2022-05-07 12:49:51, laser,002.075, uwb,001.860
2022-05-07 12:49:51, laser,002.108, uwb,001.910
2022-05-07 12:49:51, laser,002.174, uwb,001.940
2022-05-07 12:49:52, laser,002.206, uwb,001.960
2022-05-07 12:49:52, laser,002.239, uwb,002.010
2022-05-07 12:49:52, laser,002.271, uwb,002.050
2022-05-07 12:49:52, laser,002.339, uwb,002.070
2022-05-07 12:49:52, laser,002.369, uwb,002.100
2022-05-07 12:49:52, laser,002.369, uwb,002.150
2022-05-07 12:49:52, laser,002.437, uwb,002.160
2022-05-07 12:49:52, laser,002.503, uwb,002.220
2022-05-07 12:49:53, laser,002.538, uwb,002.270
2022-05-07 12:49:53, laser,002.572, uwb,002.330
2022-05-07 12:49:53, laser,002.607, uwb,002.400
2022-05-07 12:49:53, laser,002.674, uwb,002.440
2022-05-07 12:49:53, laser,002.710, uwb,002.480
2022-05-07 12:49:53, laser,002.745, uwb,002.510
2022-05-07 12:49:53, laser,002.778, uwb,002.530
2022-05-07 12:49:54, laser,002.843, uwb,002.560
2022-05-07 12:49:54, laser,002.878, uwb,002.600
2022-05-07 12:49:54, laser,002.913, uwb,002.690
2022-05-07 12:49:54, laser,002.943, uwb,002.730
2022-05-07 12:49:54, laser,003.011, uwb,002.820
2022-05-07 12:49:54, laser,003.045, uwb,002.830
2022-05-07 12:49:54, laser,003.076, uwb,002.860
2022-05-07 12:49:54, laser,003.109, uwb,002.910
2022-05-07 12:49:55, laser,003.174, uwb,002.970
2022-05-07 12:49:55, laser,003.206, uwb,003.050
2022-05-07 12:49:55, laser,003.235, uwb,003.100
2022-05-07 12:49:55, laser,003.297, uwb,003.140
2022-05-07 12:49:55, laser,003.333, uwb,003.180
2022-05-07 12:49:55, laser,003.368, uwb,003.130
2022-05-07 12:49:55, laser,003.400, uwb,003.170
2022-05-07 12:49:55, laser,003.471, uwb,003.230
2022-05-07 12:49:56, laser,003.507, uwb,003.310
2022-05-07 12:49:56, laser,003.542, uwb,003.360
2022-05-07 12:49:56, laser,003.576, uwb,003.370
