2022-05-07 13:10:47, laser,001.214, uwb,000.950
2022-05-07 13:10:48, laser,001.228, uwb,001.030
2022-05-07 13:10:48, laser,001.255, uwb,001.060
2022-05-07 13:10:48, laser,001.270, uwb,001.050
2022-05-07 13:10:48, laser,001.283, uwb,001.110
2022-05-07 13:10:48, laser,001.297, uwb,001.140
2022-05-07 13:10:48, laser,001.327, uwb,001.140
2022-05-07 13:10:48, laser,001.343, uwb,001.200
2022-05-07 13:10:48, laser,001.360, uwb,001.200
2022-05-07 13:10:49, laser,001.380, uwb,001.230
2022-05-07 13:10:49, laser,001.423, uwb,001.210
2022-05-07 13:10:49, laser,001.448, uwb,001.230
2022-05-07 13:10:49, laser,001.474, uwb,001.260
2022-05-07 13:10:49, laser,001.503, uwb,001.360
2022-05-07 13:10:49, laser,001.567, uwb,001.360
2022-05-07 13:10:49, laser,001.601, uwb,001.360
2022-05-07 13:10:49, laser,001.635, uwb,001.430
2022-05-07 13:10:50, laser,001.706, uwb,001.480
2022-05-07 13:10:50, laser,001.744, uwb,001.510
2022-05-07 13:10:50, laser,001.785, uwb,001.600
2022-05-07 13:10:50, laser,001.823, uwb,001.650
2022-05-07 13:10:50, laser,001.902, uwb,001.650
2022-05-07 13:10:50, laser,001.942, uwb,001.690
2022-05-07 13:10:50, laser,001.982, uwb,001.720
2022-05-07 13:10:50, laser,002.022, uwb,001.800
2022-05-07 13:10:51, laser,002.102, uwb,001.830
2022-05-07 13:10:51, laser,002.146, uwb,001.870
2022-05-07 13:10:51, laser,002.187, uwb,001.980
2022-05-07 13:10:51, laser,002.230, uwb,001.990
2022-05-07 13:10:51, laser,002.315, uwb,002.050
2022-05-07 13:10:51, laser,002.356, uwb,002.170
2022-05-07 13:10:51, laser,002.397, uwb,002.180
2022-05-07 13:10:51, laser,002.439, uwb,002.210
2022-05-07 13:10:52, laser,002.521, uwb,002.250
2022-05-07 13:10:52, laser,002.566, uwb,002.310
2022-05-07 13:10:52, laser,002.610, uwb,002.320
2022-05-07 13:10:52, laser,002.654, uwb,002.400
2022-05-07 13:10:52, laser,002.739, uwb,002.450
2022-05-07 13:10:52, laser,002.783, uwb,002.510
2022-05-07 13:10:52, laser,002.821, uwb,002.570
2022-05-07 13:10:52, laser,002.863, uwb,002.660
2022-05-07 13:10:53, laser,002.902, uwb,002.670
2022-05-07 13:10:53, laser,002.986, uwb,002.790
2022-05-07 13:10:53, laser,003.025, uwb,002.820
2022-05-07 13:10:53, laser,003.067, uwb,002.890
2022-05-07 13:10:53, laser,003.145, uwb,002.950
2022-05-07 13:10:53, laser,003.180, uwb,002.960
2022-05-07 13:10:53, laser,003.217, uwb,002.980
2022-05-07 13:10:53, laser,003.298, uwb,003.020
2022-05-07 13:10:54, laser,003.339, uwb,003.080
2022-05-07 13:10:54, laser,003.383, uwb,003.160
